idx x y z
459 -0.5874940752983093 -0.7767740488052368 0.2268846035003662
460 -0.5703453421592712 -0.7903127074241638 0.22387230396270752
461 -0.5529471635818481 -0.803469181060791 0.22065293788909912
462 -0.5353101491928101 -0.8162400126457214 0.21723175048828125
463 -0.5174478888511658 -0.8286259770393372 0.21361380815505981
464 -0.49936285614967346 -0.8406091928482056 0.2098022997379303
465 -0.4810669720172882 -0.8521888256072998 0.20580387115478516
466 -0.46256619691848755 -0.8633536100387573 0.20162230730056763
467 -0.4438755512237549 -0.8741070032119751 0.19726401567459106
468 -0.4249981641769409 -0.8844350576400757 0.19273442029953003
469 -0.40594953298568726 -0.8943437933921814 0.1880403757095337
470 -0.3867347836494446 -0.903816819190979 0.18318480253219604
471 -0.36736419796943665 -0.9128551483154297 0.1781766712665558
472 -0.3478463292121887 -0.9214518070220947 0.17301857471466064
473 -0.3281914293766022 -0.9296027421951294 0.16771966218948364
474 -0.30841127038002014 -0.9373124837875366 0.16228601336479187
475 -0.288510799407959 -0.9445655345916748 0.15672212839126587
476 -0.26850447058677673 -0.9513660669326782 0.15103542804718018
477 -0.24839872121810913 -0.957711398601532 0.14523375034332275
478 -0.2282046377658844 -0.963597297668457 0.13932138681411743
479 -0.20792973041534424 -0.9690176248550415 0.1333073377609253
480 -0.18758746981620789 -0.9739806652069092 0.12719613313674927
481 -0.16718298196792603 -0.9784757494926453 0.1209973692893982
482 -0.14672905206680298 -0.9825042486190796 0.11471390724182129
483 -0.1262330710887909 -0.986066460609436 0.10835719108581543
484 -0.10570746660232544 -0.9891623258590698 0.10193091630935669
485 -0.08515730500221252 -0.9917851686477661 0.09544312953948975
486 -0.06459710001945496 -0.9939470887184143 0.08890128135681152
487 -0.04403159022331238 -0.9956362843513489 0.08231127262115479
488 -0.023473292589187622 -0.9968574047088623 0.07568120956420898
489 -0.0029295682907104492 -0.9976151585578918 0.06901687383651733
490 0.01758784055709839 -0.9978997111320496 0.06232619285583496
491 0.03807246685028076 -0.9977272748947144 0.055616021156311035
492 0.058514565229415894 -0.9970875978469849 0.04889273643493652
493 0.07890334725379944 -0.9959937334060669 0.04216453433036804
494 0.09923246502876282 -0.9944367408752441 0.03543728590011597
495 0.11948895454406738 -0.9924180507659912 0.028717070817947388
496 0.1396695077419281 -0.9899528622627258 0.02201157808303833
497 0.15976405143737793 -0.9870381951332092 0.01532796025276184
498 0.17976057529449463 -0.9836738109588623 0.008671730756759644
499 0.19965392351150513 -0.9798651337623596 0.0020505785942077637
500 0.2194344699382782 -0.9756172895431519 -0.004530489444732666
501 0.23909372091293335 -0.9709340333938599 -0.01106327772140503
502 0.2586255967617035 -0.965821385383606 -0.017542988061904907
503 0.2780182659626007 -0.960278332233429 -0.023962825536727905
504 0.2972658574581146 -0.9543126821517944 -0.030316144227981567
505 0.316362202167511 -0.9479366540908813 -0.036598265171051025
506 0.33529824018478394 -0.9411438703536987 -0.04280233383178711
507 0.35406428575515747 -0.9339406490325928 -0.04892164468765259
508 0.3726588189601898 -0.9263413548469543 -0.05495351552963257
509 0.3910675346851349 -0.9183435440063477 -0.06088995933532715
510 0.40929028391838074 -0.9099640250205994 -0.06672704219818115
511 0.4273151159286499 -0.9011971950531006 -0.07245844602584839
512 0.4451373517513275 -0.8920547366142273 -0.07807928323745728
513 0.46274757385253906 -0.8825381398200989 -0.0835849940776825
514 0.480144202709198 -0.8726663589477539 -0.08897081017494202
515 0.49731963872909546 -0.8624391555786133 -0.09423190355300903
516 0.5142637491226196 -0.8518581390380859 -0.09936383366584778
517 0.5309755802154541 -0.8409374952316284 -0.1043623685836792
518 0.5474470257759094 -0.8296859264373779 -0.10922282934188843
519 0.5636729001998901 -0.8181059956550598 -0.11394369602203369
520 0.5796434879302979 -0.8062043786048889 -0.11851745843887329
521 0.5953632593154907 -0.7939983606338501 -0.12294280529022217
522 0.6108189225196838 -0.7814867496490479 -0.12721645832061768
523 0.6260074377059937 -0.768680214881897 -0.13133364915847778
524 0.6409249901771545 -0.7555885910987854 -0.13529294729232788
525 0.6555687189102173 -0.7422195672988892 -0.13908937573432922
526 0.669929563999176 -0.7285780906677246 -0.14272382855415344
527 0.6840090751647949 -0.7146800756454468 -0.14619094133377075
528 0.6977970600128174 -0.7005262970924377 -0.14948797225952148
529 0.7112954258918762 -0.686128556728363 -0.1526145339012146
530 0.7244974970817566 -0.6714974045753479 -0.15556716918945312
531 0.7373961806297302 -0.6566363573074341 -0.15834498405456543
532 0.7499979734420776 -0.6415613889694214 -0.16094684600830078
533 0.762290358543396 -0.6262744069099426 -0.1633700132369995
534 0.7742800712585449 -0.6107922196388245 -0.1656162142753601
535 0.785955011844635 -0.5951149463653564 -0.16768032312393188
536 0.797316312789917 -0.5792567729949951 -0.1695643663406372
537 0.8083585500717163 -0.5632232427597046 -0.17126566171646118
538 0.8190894722938538 -0.5470272302627563 -0.1727868616580963
539 0.8294981718063354 -0.5306797027587891 -0.1741258203983307
540 0.8395833373069763 -0.5141792893409729 -0.17528191208839417
541 0.8493449687957764 -0.49754300713539124 -0.17625534534454346
542 0.8587847352027893 -0.48077934980392456 -0.17704784870147705
543 0.8678979277610779 -0.4638931155204773 -0.17765876650810242
544 0.8766795992851257 -0.44689592719078064 -0.17808851599693298
545 0.8851401209831238 -0.42979878187179565 -0.17833876609802246
546 0.8932685256004333 -0.41260451078414917 -0.1784105896949768
547 0.9010669589042664 -0.39532652497291565 -0.17830413579940796
548 0.9085385799407959 -0.3779727518558502 -0.17802155017852783
549 0.9156827330589294 -0.3605489134788513 -0.1775643229484558
550 0.9224978685379028 -0.3430687189102173 -0.17693421244621277
551 0.9289789199829102 -0.32553401589393616 -0.17613205313682556
552 0.9351392984390259 -0.30795764923095703 -0.17516154050827026
553 0.9409646391868591 -0.2903454601764679 -0.17402318120002747
554 0.9464670419692993 -0.27270740270614624 -0.17272111773490906
555 0.9516420364379883 -0.25504833459854126 -0.17125505208969116
556 0.9564928412437439 -0.23738138377666473 -0.16963061690330505
557 0.9610145092010498 -0.21970897912979126 -0.1678478717803955
558 0.9652230739593506 -0.20204199850559235 -0.16591253876686096
559 0.9691038131713867 -0.18438667058944702 -0.16382527351379395
560 0.9726667404174805 -0.1667517125606537 -0.16158977150917053
561 0.9759129881858826 -0.1491418182849884 -0.1592084765434265
562 0.9788446426391602 -0.13156642019748688 -0.1566867232322693
563 0.9814649224281311 -0.11403147131204605 -0.15402746200561523
564 0.983774721622467 -0.09654384851455688 -0.1512332260608673
565 0.9857717156410217 -0.07911184430122375 -0.1483074128627777
566 0.9874700903892517 -0.061740219593048096 -0.14525675773620605
567 0.9888589978218079 -0.04443548619747162 -0.14208132028579712
568 0.9899510145187378 -0.027204662561416626 -0.13878759741783142
569 0.9907452464103699 -0.010053306818008423 -0.1353776454925537
570 0.991243302822113 0.007011100649833679 -0.13185831904411316
571 0.9914541840553284 0.023985430598258972 -0.12823036313056946
572 0.9913743734359741 0.040861308574676514 -0.12450212240219116
573 0.9910200834274292 0.05763515830039978 -0.12067505717277527
574 0.9903773069381714 0.07429970800876617 -0.11675474047660828
575 0.9894618391990662 0.09085148572921753 -0.11274442076683044
576 0.9882732629776001 0.10728569328784943 -0.10865053534507751
577 0.9868189692497253 0.12359650433063507 -0.10447660088539124
578 0.9851008057594299 0.1397785097360611 -0.10022753477096558
579 0.9831168055534363 0.15582938492298126 -0.09590709209442139
580 0.9808840155601501 0.17174388468265533 -0.09152129292488098
581 0.9783949851989746 0.18751615285873413 -0.0870739221572876
582 0.9756614565849304 0.20314498245716095 -0.0825689435005188
583 0.9726858139038086 0.21862448751926422 -0.07801342010498047
584 0.9694733619689941 0.23395195603370667 -0.07341060042381287
585 0.9660278558731079 0.24912412464618683 -0.06876695156097412
586 0.9623579978942871 0.2641376852989197 -0.06408458948135376
587 0.958458423614502 0.27898672223091125 -0.05937013030052185
588 0.9543472528457642 0.2936730682849884 -0.05462798476219177
589 0.950018048286438 0.3081897795200348 -0.049862414598464966
590 0.9454836845397949 0.32253482937812805 -0.04507935047149658
591 0.9407461881637573 0.3367097079753876 -0.040282487869262695
592 0.9358128309249878 0.3507080376148224 -0.03547731041908264
593 0.9306886792182922 0.36452817916870117 -0.030668646097183228
594 0.9253775477409363 0.37816962599754333 -0.0258600115776062
595 0.9198811650276184 0.39162740111351013 -0.021056056022644043
596 0.9142155051231384 0.40490370988845825 -0.01626339554786682
597 0.9083749651908875 0.4179948568344116 -0.011485368013381958
598 0.9023771286010742 0.4309026002883911 -0.006725609302520752
599 0.8962157964706421 0.4436189532279968 -0.001991182565689087
600 0.8899004459381104 0.4561486542224884 0.0027177035808563232
601 0.8834394216537476 0.46848824620246887 0.0073919594287872314
602 0.876838207244873 0.48063895106315613 0.012030810117721558
603 0.8701004385948181 0.4925985336303711 0.016628235578536987
604 0.8632293343544006 0.5043656826019287 0.021180272102355957
605 0.8562378883361816 0.5159419775009155 0.02568298578262329
606 0.8491265773773193 0.5273258090019226 0.03013288974761963
607 0.8419072031974792 0.538517951965332 0.03452491760253906
608 0.8345769643783569 0.5495190024375916 0.03885623812675476
609 0.8271516561508179 0.5603283047676086 0.04312330484390259
610 0.8196267485618591 0.5709441900253296 0.0473211407661438
611 0.812015175819397 0.5813698768615723 0.05144652724266052
612 0.8043203353881836 0.5916035771369934 0.05549728870391846
613 0.7965491414070129 0.6016466617584229 0.05946728587150574
614 0.7887035608291626 0.6114989519119263 0.0633552074432373
615 0.7807965874671936 0.6211642026901245 0.06715729832649231
616 0.7728343605995178 0.6306418180465698 0.07087010145187378
617 0.7648124098777771 0.6399296522140503 0.07449185848236084
618 0.7567496299743652 0.649036169052124 0.0780179500579834
619 0.7486408352851868 0.6579524278640747 0.08144602179527283
620 0.7405023574829102 0.6666910648345947 0.08477485179901123
621 0.7323305606842041 0.6752418875694275 0.08799976110458374
622 0.7241361141204834 0.6836118698120117 0.09111839532852173
623 0.7159245610237122 0.6918036341667175 0.09413129091262817
624 0.7077014446258545 0.6998162865638733 0.0970306396484375
625 0.6994734406471252 0.7076538801193237 0.09982085227966309
626 0.69124436378479 0.7153158783912659 0.10249555110931396
627 0.6830220818519592 0.7228046655654907 0.10505354404449463
628 0.6748122572898865 0.7301226854324341 0.10749363899230957
629 0.6666143536567688 0.7372660040855408 0.1098129153251648
630 0.6584450602531433 0.7442468404769897 0.1120116114616394
631 0.6503031253814697 0.751060426235199 0.11408820748329163
632 0.6421918869018555 0.7577071189880371 0.11603987216949463
633 0.6341249942779541 0.7641963958740234 0.11786693334579468
634 0.6261001825332642 0.7705191373825073 0.11956638097763062
635 0.61812824010849 0.776688277721405 0.12113940715789795
636 0.6102089881896973 0.7826974987983704 0.12258478999137878
637 0.6023569703102112 0.788557767868042 0.1239011287689209
638 0.5945650339126587 0.7942596673965454 0.12508729100227356
639 0.5868456959724426 0.7998106479644775 0.1261443793773651
640 0.5792081356048584 0.8052184581756592 0.12707117199897766
641 0.571648359298706 0.8104767203330994 0.12786680459976196
642 0.5641763806343079 0.8155906200408936 0.1285334825515747
643 0.5567964911460876 0.820560872554779 0.12906816601753235
644 0.5495135188102722 0.8253916501998901 0.12947317957878113
645 0.5423339605331421 0.8300849795341492 0.12974965572357178
646 0.535260021686554 0.8346386551856995 0.12989526987075806
647 0.5282973051071167 0.8390620350837708 0.1299126148223877
648 0.5214514136314392 0.8433520197868347 0.12980234622955322
649 0.5147258639335632 0.8475090265274048 0.12956279516220093
650 0.5081248879432678 0.8515385389328003 0.12919849157333374
651 0.5016536116600037 0.8554421663284302 0.12870731949806213
652 0.49531638622283936 0.8592187762260437 0.12809249758720398
653 0.4891171157360077 0.8628735542297363 0.12735438346862793
654 0.4830600321292877 0.8664066195487976 0.12649542093276978
655 0.47714853286743164 0.8698166608810425 0.125514954328537
656 0.4713848829269409 0.8731065988540649 0.12441548705101013
657 0.46577832102775574 0.8762826323509216 0.12319827079772949
658 0.46032872796058655 0.8793437480926514 0.1218675971031189
659 0.4550408720970154 0.8822921514511108 0.12042278051376343
660 0.4499169588088989 0.8851269483566284 0.1188669204711914
661 0.4449615180492401 0.8878495097160339 0.11720213294029236
662 0.4401792287826538 0.8904634714126587 0.11542993783950806
663 0.4355696439743042 0.8929678201675415 0.11355185508728027
664 0.4311367869377136 0.8953607082366943 0.11157160997390747
665 0.42688652873039246 0.8976516723632812 0.10949283838272095
666 0.42281991243362427 0.8998350501060486 0.10731631517410278
667 0.41893988847732544 0.9019170999526978 0.10504484176635742
668 0.41525036096572876 0.9038935303688049 0.10268080234527588
669 0.4117518365383148 0.9057684540748596 0.10022854804992676
670 0.4084460139274597 0.9075393676757812 0.09768933057785034
671 0.40533706545829773 0.9092104434967041 0.09506696462631226
672 0.4024270176887512 0.9107789993286133 0.0923646092414856
673 0.3997173011302948 0.9122481346130371 0.08958521485328674
674 0.3972107768058777 0.9136224389076233 0.08673182129859924
675 0.39490845799446106 0.9148927927017212 0.08380770683288574
676 0.3928092122077942 0.9160627722740173 0.0808158814907074
677 0.39091840386390686 0.9171350598335266 0.07776051759719849
678 0.3892364501953125 0.91811203956604 0.07464414834976196
679 0.38776350021362305 0.9189858436584473 0.07147043943405151
680 0.38649994134902954 0.9197602868080139 0.06824260950088501
681 0.3854507803916931 0.9204404354095459 0.06496509909629822
682 0.3846111595630646 0.9210174679756165 0.06164121627807617
683 0.383985698223114 0.9215017557144165 0.0582728385925293
684 0.3835710287094116 0.9218777418136597 0.0548667311668396
685 0.3833731412887573 0.9221620559692383 0.05142524838447571
686 0.3833862543106079 0.9223442077636719 0.047951072454452515
687 0.38361531496047974 0.922427237033844 0.04444816708564758
688 0.38405337929725647 0.9224016666412354 0.04092073440551758
689 0.3847070634365082 0.9222808480262756 0.03737151622772217
690 0.3855743110179901 0.9220609664916992 0.033807188272476196
691 0.38665223121643066 0.9217336177825928 0.03022792935371399
692 0.38794034719467163 0.9213009476661682 0.02664002776145935
693 0.3894374966621399 0.9207651615142822 0.023045092821121216
694 0.3911452889442444 0.9201263785362244 0.019449442625045776
695 0.39305949211120605 0.9193778038024902 0.01585334539413452
696 0.39518091082572937 0.9185249209403992 0.012263953685760498
697 0.39750486612319946 0.9175595045089722 0.008681565523147583
698 0.40003296732902527 0.9164894223213196 0.005113363265991211
699 0.40275880694389343 0.9153043627738953 0.0015604496002197266
700 0.4056866466999054 0.914013147354126 -0.0019715726375579834
701 0.4088089168071747 0.9126074314117432 -0.0054819583892822266
702 0.41212543845176697 0.9110857844352722 -0.008965224027633667
703 0.4156327545642853 0.909449577331543 -0.012418389320373535
704 0.41932836174964905 0.9076967835426331 -0.015837490558624268
705 0.4232105016708374 0.9058306813240051 -0.019220292568206787
706 0.427272766828537 0.903839647769928 -0.022562295198440552
707 0.4315178394317627 0.9017360210418701 -0.02586117386817932
708 0.43593716621398926 0.8995084762573242 -0.0291135311126709
709 0.44052985310554504 0.8971601128578186 -0.0323164165019989
710 0.4452906548976898 0.8946863412857056 -0.03546583652496338
711 0.45021650195121765 0.892087996006012 -0.03855973482131958
712 0.4553024470806122 0.889363706111908 -0.04159492254257202
713 0.4605492949485779 0.8865178823471069 -0.0445692241191864
714 0.4659441113471985 0.8835370540618896 -0.04747915267944336
715 0.47149285674095154 0.8804334998130798 -0.05032181739807129
716 0.4771834909915924 0.8771994709968567 -0.0530964732170105
717 0.48301562666893005 0.8738340139389038 -0.055798232555389404
718 0.4889800548553467 0.8703359961509705 -0.05842620134353638
719 0.4950764775276184 0.8667047619819641 -0.0609777569770813
720 0.5013004541397095 0.8629458546638489 -0.06345111131668091
721 0.507644534111023 0.8590505719184875 -0.06584367156028748
722 0.5141016244888306 0.8550205230712891 -0.06815218925476074
723 0.5206713676452637 0.8508551716804504 -0.07037770748138428
724 0.5273449420928955 0.8465538024902344 -0.07251715660095215
725 0.5341199040412903 0.842115581035614 -0.0745684802532196
726 0.5409902334213257 0.8375455141067505 -0.07653027772903442
727 0.5479451417922974 0.8328325748443604 -0.07840153574943542
728 0.5549862384796143 0.8279862999916077 -0.08017966151237488
729 0.5621060729026794 0.8230038285255432 -0.08186528086662292
730 0.5692961812019348 0.8178830146789551 -0.08345526456832886
731 0.5765581130981445 0.8126316070556641 -0.08495122194290161
732 0.5838738083839417 0.8072360157966614 -0.0863502025604248
733 0.5912497043609619 0.8017117977142334 -0.08765220642089844
734 0.598673939704895 0.7960482239723206 -0.08885636925697327
735 0.6061438918113708 0.7902553677558899 -0.08996224403381348
736 0.6136471629142761 0.7843227982521057 -0.09096857905387878
737 0.6211870908737183 0.7782617807388306 -0.09187674522399902
738 0.6287517547607422 0.7720677256584167 -0.0926855206489563
739 0.6363334059715271 0.765738308429718 -0.09339416027069092
740 0.6439334154129028 0.7592841386795044 -0.09400534629821777
741 0.6515405774116516 0.7527009844779968 -0.09451556205749512
742 0.6591531038284302 0.7459924221038818 -0.0949273407459259
743 0.6667636632919312 0.7391603589057922 -0.09524059295654297
744 0.6743636131286621 0.7322018146514893 -0.0954551100730896
745 0.6819540858268738 0.7251283526420593 -0.09557271003723145
746 0.6895222663879395 0.7179324626922607 -0.0955929160118103
747 0.697063684463501 0.7106165885925293 -0.0955159068107605
748 0.7045801877975464 0.7031944990158081 -0.09534507989883423
749 0.7120583653450012 0.6956551671028137 -0.0950784683227539
750 0.7194989919662476 0.6880085468292236 -0.0947192907333374
751 0.726892352104187 0.6802562475204468 -0.09426701068878174
752 0.7342323064804077 0.6723988056182861 -0.09372252225875854
753 0.7415186762809753 0.6644407510757446 -0.09308922290802002
754 0.7487475872039795 0.6563901305198669 -0.09236729145050049
755 0.7559096217155457 0.6482436060905457 -0.09155827760696411
756 0.7630013227462769 0.6400057077407837 -0.09066382050514221
757 0.770022988319397 0.6316847205162048 -0.08968508243560791
758 0.7769640684127808 0.623279333114624 -0.08862432837486267
759 0.7838225960731506 0.6147939562797546 -0.08748364448547363
760 0.7905939221382141 0.6062331795692444 -0.0862630307674408
761 0.7972779870033264 0.5976037979125977 -0.0849660336971283
762 0.8038648366928101 0.5889066457748413 -0.08359372615814209
763 0.8103622198104858 0.5801500082015991 -0.08214861154556274
764 0.8167503476142883 0.571329653263092 -0.08063209056854248
765 0.823039710521698 0.5624592304229736 -0.0790468156337738
766 0.8292203545570374 0.5535382032394409 -0.07739531993865967
767 0.8352956175804138 0.5445739030838013 -0.07567858695983887
768 0.8412541151046753 0.5355702638626099 -0.07389947772026062
769 0.8470991253852844 0.5265296101570129 -0.07206010818481445
770 0.8528260588645935 0.5174587965011597 -0.07016336917877197
771 0.85843825340271 0.5083661079406738 -0.06821030378341675
772 0.8639247417449951 0.49924856424331665 -0.06620493531227112
773 0.8692938685417175 0.4901213049888611 -0.06414836645126343
774 0.8745369911193848 0.48098045587539673 -0.06204381585121155
775 0.879654586315155 0.47183555364608765 -0.0598924458026886
776 0.8846409320831299 0.46268948912620544 -0.05769878625869751
777 0.8895055055618286 0.4535500407218933 -0.05546262860298157
778 0.8942373991012573 0.44442009925842285 -0.0531887412071228
779 0.8988451361656189 0.43530845642089844 -0.05087864398956299
780 0.9033216238021851 0.42621639370918274 -0.048534542322158813
781 0.9076667428016663 0.41714900732040405 -0.04615989327430725
782 0.9118849039077759 0.40811416506767273 -0.04375573992729187
783 0.9159668684005737 0.39911288022994995 -0.041325926780700684
784 0.9199267029762268 0.39015859365463257 -0.03887239098548889
785 0.9237570762634277 0.38124895095825195 -0.03639814257621765
786 0.9274569153785706 0.37239086627960205 -0.03390464186668396
787 0.9310290813446045 0.3635879456996918 -0.031395018100738525
788 0.9344810247421265 0.35485151410102844 -0.028871864080429077
789 0.937802255153656 0.34617894887924194 -0.026337772607803345
790 0.9409992694854736 0.33757883310317993 -0.02379557490348816
791 0.9440739750862122 0.3290552496910095 -0.021246105432510376
792 0.9470246434211731 0.3206123113632202 -0.018692493438720703
793 0.9498602747917175 0.31225717067718506 -0.016138017177581787
794 0.9525811672210693 0.30399298667907715 -0.013584762811660767
795 0.9551796317100525 0.2958222031593323 -0.011034518480300903
796 0.957668662071228 0.2877534329891205 -0.008490413427352905
797 0.9600425958633423 0.27978742122650146 -0.005954086780548096
798 0.9623096585273743 0.27193015813827515 -0.0034280717372894287
799 0.9644738435745239 0.26418572664260864 -0.0009145438671112061
800 0.9665291905403137 0.25655901432037354 0.0015835165977478027
801 0.9684825539588928 0.24905002117156982 0.004064708948135376
802 0.9703370332717896 0.24166911840438843 0.006526142358779907
803 0.972094714641571 0.2344132512807846 0.00896608829498291
804 0.973761260509491 0.227291077375412 0.011382907629013062
805 0.9753340482711792 0.22030362486839294 0.013773411512374878
806 0.9768210649490356 0.2134542465209961 0.01613527536392212
807 0.9782223105430603 0.20674794912338257 0.018468856811523438
808 0.9795399904251099 0.20018672943115234 0.020769178867340088
809 0.9807769060134888 0.19377127289772034 0.02303558588027954
810 0.9819414615631104 0.18750829994678497 0.025266826152801514
811 0.9830254316329956 0.18139678239822388 0.027459442615509033
812 0.9840463399887085 0.17544300854206085 0.029612451791763306
813 0.9849948883056641 0.16964757442474365 0.031723588705062866
814 0.9858813881874084 0.1640125960111618 0.03379186987876892
815 0.9867067933082581 0.158540740609169 0.03581643104553223
816 0.9874662160873413 0.15323267877101898 0.03779217600822449
817 0.9881759881973267 0.14809203147888184 0.03972014784812927
818 0.9888330101966858 0.14312024414539337 0.04159724712371826
819 0.9894373416900635 0.13831956684589386 0.04342371225357056
820 0.9899953007698059 0.13368871808052063 0.045197635889053345
821 0.9905074834823608 0.12923169136047363 0.046915650367736816
822 0.9909726977348328 0.12494871020317078 0.0485786497592926
823 0.9914019107818604 0.12084086239337921 0.05018407106399536
824 0.991793692111969 0.11690975725650787 0.05173090100288391
825 0.992149829864502 0.11315551400184631 0.05321788787841797
826 0.9924783706665039 0.1095801591873169 0.05464377999305725
827 0.9927703738212585 0.10618254542350769 0.056007057428359985
828 0.9930354356765747 0.10296383500099182 0.0573081374168396
829 0.9932699203491211 0.09992456436157227 0.058543890714645386
830 0.993484377861023 0.09706509113311768 0.05971497297286987
831 0.9936755299568176 0.09438654780387878 0.06082051992416382
832 0.9938452243804932 0.09188589453697205 0.06185883283615112
833 0.9939962029457092 0.08956599235534668 0.06282937526702881
834 0.9941340088844299 0.08742585778236389 0.06373229622840881
835 0.9942511320114136 0.08546602725982666 0.0645664632320404
836 0.994347333908081 0.08368337154388428 0.06532895565032959
837 0.9944397211074829 0.08208003640174866 0.06602385640144348
838 0.9945111870765686 0.08065366744995117 0.06664755940437317
839 0.9945770502090454 0.07940614223480225 0.06720131635665894
840 0.9946258068084717 0.07833388447761536 0.0676841139793396
841 0.9946736097335815 0.07743966579437256 0.06809577345848083
842 0.9947048425674438 0.076718270778656 0.0684359073638916
843 0.9947288632392883 0.07617214322090149 0.06870552897453308
844 0.9947432279586792 0.07579842209815979 0.06890365481376648
845 0.9947476983070374 0.07559537887573242 0.06903088092803955
846 0.9947482347488403 0.07556328177452087 0.06908807158470154
847 0.9947341680526733 0.07570210099220276 0.06907403469085693
848 0.9947181344032288 0.07600772380828857 0.06899052858352661
849 0.9946926832199097 0.0764802098274231 0.0688369870185852
850 0.9946576356887817 0.07711970806121826 0.06861406564712524
851 0.9946134090423584 0.07792085409164429 0.0683247447013855
852 0.9945663213729858 0.07888570427894592 0.06796577572822571
853 0.9945060014724731 0.08001014590263367 0.06753996014595032
854 0.9944312572479248 0.08129489421844482 0.06704717874526978
855 0.994350016117096 0.08273625373840332 0.06649047136306763
856 0.9942612051963806 0.08433407545089722 0.0658683180809021
857 0.9941544532775879 0.0860864520072937 0.06518399715423584
858 0.9940341711044312 0.08798986673355103 0.06443527340888977
859 0.9939023852348328 0.09004470705986023 0.06362783908843994
860 0.993754506111145 0.09224700927734375 0.06275904178619385
861 0.9935925602912903 0.09459787607192993 0.061832040548324585
862 0.9934167861938477 0.09709343314170837 0.06084814667701721
863 0.9932159781455994 0.09973114728927612 0.059808433055877686
864 0.9929981231689453 0.10251039266586304 0.05871468782424927
865 0.9927586913108826 0.10542762279510498 0.057568371295928955
866 0.9925025701522827 0.10848450660705566 0.05637022852897644
867 0.9922155141830444 0.1116737425327301 0.055121660232543945
868 0.9919067025184631 0.11499753594398499 0.05382645130157471
869 0.9915742874145508 0.11845287680625916 0.05248606204986572
870 0.9912093281745911 0.12203651666641235 0.051099538803100586
871 0.9908195734024048 0.12574753165245056 0.04967212677001953
872 0.9903976917266846 0.12958383560180664 0.0482029914855957
873 0.9899449348449707 0.1335429549217224 0.04669547080993652
874 0.9894559979438782 0.1376228630542755 0.04515102505683899
875 0.9889347553253174 0.14182314276695251 0.043571799993515015
876 0.9883774518966675 0.14613831043243408 0.04195865988731384
877 0.9877777099609375 0.15056902170181274 0.04031550884246826
878 0.9871443510055542 0.15511345863342285 0.038642823696136475
879 0.9864625930786133 0.15976765751838684 0.03694397211074829
880 0.985747218132019 0.16453152894973755 0.03521937131881714
881 0.9849807024002075 0.16940194368362427 0.03347250819206238
882 0.9841718077659607 0.17437756061553955 0.03170332312583923
883 0.9833139181137085 0.17945536971092224 0.029915809631347656
884 0.982405424118042 0.18463405966758728 0.028112053871154785
885 0.9814515709877014 0.18991219997406006 0.026292860507965088
886 0.9804432988166809 0.19528770446777344 0.024461179971694946
887 0.9793801307678223 0.20075824856758118 0.02261793613433838
888 0.9782650470733643 0.20632204413414001 0.020766258239746094
889 0.9770914912223816 0.2119767963886261 0.018907487392425537
890 0.9758652448654175 0.21772214770317078 0.017043709754943848
891 0.9745718836784363 0.22355470061302185 0.01517641544342041
892 0.9732259511947632 0.22947433590888977 0.013309001922607422
893 0.9718133211135864 0.235478937625885 0.011441051959991455
894 0.9703369140625 0.2415638267993927 0.009576559066772461
895 0.9688010811805725 0.24773186445236206 0.007715821266174316
896 0.9671909213066101 0.2539789378643036 0.005861610174179077
897 0.9655207395553589 0.26030462980270386 0.004015505313873291
898 0.9637752771377563 0.26670530438423157 0.002177596092224121
899 0.961962103843689 0.27318117022514343 0.00035178661346435547
900 0.9600800275802612 0.27973154187202454 -0.0014605224132537842
901 0.9581171274185181 0.28635266423225403 -0.0032597482204437256
902 0.9560888409614563 0.293047159910202 -0.005042850971221924
903 0.9539770483970642 0.2998077869415283 -0.006807565689086914
904 0.951788067817688 0.30663710832595825 -0.008553862571716309
905 0.9495237469673157 0.31353458762168884 -0.01027977466583252
906 0.9471776485443115 0.3204965889453888 -0.011984109878540039
907 0.9447470903396606 0.3275225758552551 -0.013665616512298584
908 0.9422343969345093 0.33461326360702515 -0.01532164216041565
909 0.9396340847015381 0.34176376461982727 -0.016952931880950928
910 0.9369493126869202 0.34897637367248535 -0.01855599880218506
911 0.9341757893562317 0.35624930262565613 -0.02013292908668518
912 0.9313141703605652 0.36358216404914856 -0.021679311990737915
913 0.9283584952354431 0.370971143245697 -0.023195892572402954
914 0.9253061413764954 0.3784174621105194 -0.02468085289001465
915 0.9221643209457397 0.38592132925987244 -0.026133090257644653
916 0.9189211130142212 0.3934796452522278 -0.027551710605621338
917 0.9155806303024292 0.40109264850616455 -0.028937935829162598
918 0.9121421575546265 0.4087609350681305 -0.03028598427772522
919 0.9085975885391235 0.4164787530899048 -0.03159970045089722
920 0.9049509167671204 0.42425304651260376 -0.03287580609321594
921 0.9011936187744141 0.43207451701164246 -0.03411373496055603
922 0.8973309993743896 0.43995022773742676 -0.03531366586685181
923 0.8933545351028442 0.4478735327720642 -0.036473989486694336
924 0.889266848564148 0.4558480381965637 -0.03759464621543884
925 0.8850609064102173 0.4638691544532776 -0.03867331147193909
926 0.8807396292686462 0.47193872928619385 -0.039711058139801025
927 0.876298189163208 0.48005592823028564 -0.04070562124252319
928 0.8717304468154907 0.488217830657959 -0.04165917634963989
929 0.8670368790626526 0.49642518162727356 -0.04256737232208252
