x y u v u_mag p u_mag_ref p_ref u_mag_diff p_diff
0.5714285969734192 0.20408162474632263 -0.09139766544103622 -0.01202595978975296 0.09218545258045197 0.05461171269416809 0.07919350389478207 0.052860868707251554 0.012991949915885925 0.0017508439869165365
0.5714285969734192 0.22448979318141937 -0.09965812414884567 -0.013991582207381725 0.10063550621271133 0.05426749587059021 0.08619897505716087 0.0529925422099948 0.014436528086662292 0.001274953660595407
0.5714285969734192 0.2448979616165161 -0.10781557112932205 -0.016087228432297707 0.10900915414094925 0.053968578577041626 0.09339809318199159 0.053248936136150365 0.015611059963703156 0.0007196424408912605
0.5714285969734192 0.26530611515045166 -0.11585517227649689 -0.018303828313946724 0.11729216575622559 0.05372375249862671 0.10077914284687042 0.053501957031154644 0.016513019800186157 0.00022179546747206486
0.5714285969734192 0.2857142686843872 -0.12376297265291214 -0.020645730197429657 0.12547318637371063 0.0535428524017334 0.10838327793741226 0.05385734908838273 0.017089910805225372 0.00031449668664933206
0.5714285969734192 0.30612245202064514 -0.13152140378952026 -0.023103976622223854 0.13353528082370758 0.05343347787857056 0.11623961214923859 0.054347300579643265 0.01729566603899002 0.0009138227010727085
0.5714285969734192 0.3265306055545807 -0.13910572230815887 -0.025674687698483467 0.1414552628993988 0.05340978503227234 0.1242992410774231 0.05477001127724648 0.017156019806861877 0.0013602262449741442
0.5714285969734192 0.34693875908851624 -0.1464897245168686 -0.028352562338113785 0.14920826256275177 0.05347549915313721 0.1326466658143997 0.05530881967396737 0.0165615975856781 0.0018333205208301631
0.5714285969734192 0.36734694242477417 -0.15363523364067078 -0.03112773783504963 0.15675689280033112 0.05363196134567261 0.14121128632736207 0.0559248284266472 0.01554560661315918 0.002292867080974592
0.5714285969734192 0.3877550959587097 -0.16050031781196594 -0.03398612514138222 0.16405916213989258 0.0538790225982666 0.14986179264497757 0.05642601670942307 0.014197364449501038 0.00254699411115647
0.5714285969734192 0.40816324949264526 -0.16703066229820251 -0.03691478446125984 0.17106123268604279 0.05421102046966553 0.15850425854063036 0.05673961439766886 0.012556970119476318 0.0025285939280033295
0.5714285969734192 0.4285714328289032 -0.17315331101417542 -0.03989248350262642 0.17768926918506622 0.05461543798446655 0.1671434307796955 0.057128569226813336 0.01054583489894867 0.0025131312423467833
0.5714285969734192 0.44897958636283875 -0.17878124117851257 -0.04289725422859192 0.18385566771030426 0.05507126450538635 0.17567648793530463 0.05762383429677487 0.00817917287349701 0.002552569791388515
0.5714285969734192 0.4693877398967743 -0.1838017851114273 -0.04589506983757019 0.1894451230764389 0.055560022592544556 0.1837045663354397 0.057817972243905086 0.005740553140640259 0.00225794965136053
0.5714285969734192 0.4897959232330322 -0.1880694329738617 -0.04884570837020874 0.1943090707063675 0.0560469925403595 0.19121188021230698 0.05808528278379442 0.0030971914529800415 0.002038290243434923
0.5714285969734192 0.5102040767669678 -0.19139987230300903 -0.05170467495918274 0.19826065003871918 0.05650252103805542 0.19774598026943208 0.05777742668356898 0.0005146712064743042 0.001274905645513559
0.5714285969734192 0.5306122303009033 -0.19356077909469604 -0.05441128835082054 0.20106308162212372 0.056891292333602905 0.20330597926092148 0.057510724507951756 0.0022428929805755615 0.000619432174348851
0.5714285969734192 0.5510204434394836 -0.1942637711763382 -0.056890927255153656 0.20242279767990112 0.057172179222106934 0.2076631292386055 0.057329397182130835 0.005240336060523987 0.00015721796002390181
0.5714285969734192 0.5714285969734192 -0.1931515634059906 -0.05906049162149429 0.2019793838262558 0.057317763566970825 0.20993414856386183 0.05693984634747507 0.007954761385917664 0.00037791721949575335
0.5714285969734192 0.5918367505073547 -0.18980230391025543 -0.06082277372479439 0.19930961728096008 0.05729958415031433 0.20963790211725233 0.05583332985105517 0.010328277945518494 0.0014662542992591593
0.5714285969734192 0.6122449040412903 -0.18372118473052979 -0.062072061002254486 0.1939237266778946 0.05710631608963013 0.2068405758018494 0.054837595418214834 0.012916848063468933 0.0022687206714152933
0.5714285969734192 0.6326530575752258 -0.17436131834983826 -0.06269998103380203 0.1852920800447464 0.056744515895843506 0.2010243347148895 0.05371974689884189 0.015732258558273315 0.0030247689970016173
0.5714285969734192 0.6530612111091614 -0.1611415296792984 -0.06261518597602844 0.17287930846214294 0.05625292658805847 0.191794750805378 0.05256306274108891 0.018915444612503052 0.0036898638469695585
0.5714285969734192 0.6734694242477417 -0.14347180724143982 -0.06172963231801987 0.15618804097175598 0.05569666624069214 0.17841208610725406 0.0515836308404446 0.02222403883934021 0.0041130354002475375
0.5714285969734192 0.6938775777816772 -0.12079919129610062 -0.059999190270900726 0.134879007935524 0.05516529083251953 0.1597242685937881 0.05070408443064694 0.02484525740146637 0.004461206401872593
0.5714285969734192 0.7142857313156128 -0.09263841062784195 -0.05741360783576965 0.10898714512586594 0.05476608872413635 0.13572799026775356 0.04939327468261723 0.026740841567516327 0.005372814041519125
0.5714285969734192 0.7346938848495483 -0.058593668043613434 -0.05401246249675751 0.07969042658805847 0.054595768451690674 0.10760180439243316 0.04881831797170643 0.02791137993335724 0.005777450479984243
0.5714285969734192 0.7551020383834839 -0.018369199708104134 -0.0498773418366909 0.05315239354968071 0.054704248905181885 0.07541018028869632 0.04802093766574864 0.022257786244153976 0.006683311239433241
0.5714285969734192 0.7755101919174194 0.028254661709070206 -0.04512934759259224 0.05324456840753555 0.055050551891326904 0.04715982758789062 0.047907135997867625 0.006084740161895752 0.007143415893459279
0.5714285969734192 0.795918345451355 0.0814702957868576 -0.039908815175294876 0.09072002023458481 0.05548045039176941 0.061006740338468535 0.04800879768748287 0.029713280498981476 0.007471652704286541
0.5714285969734192 0.8163265585899353 0.1414811611175537 -0.03435695916414261 0.14559300243854523 0.05572587251663208 0.10778807477726941 0.048347144133853964 0.037804923951625824 0.007378728382778116
0.5714285969734192 0.8367347121238708 0.20852969586849213 -0.02860989049077034 0.21048316359519958 0.05548626184463501 0.17134075546836863 0.04884382556953435 0.039142414927482605 0.006642436275100659
0.5714285969734192 0.8571428656578064 0.282867431640625 -0.022788546979427338 0.2837839126586914 0.054566413164138794 0.24650202978324895 0.0493163226871491 0.037281885743141174 0.005250090476989697
0.5714285969734192 0.8775510191917419 0.36468586325645447 -0.017026415094733238 0.36508312821388245 0.05297631025314331 0.33037158162784575 0.04956592460894589 0.03471153974533081 0.0034103856441974195
0.5714285969734192 0.8979591727256775 0.4540546238422394 -0.01147833839058876 0.4541996717453003 0.05096614360809326 0.42376292482280725 0.049100752197408726 0.03043675422668457 0.001865391410684536
0.5714285969734192 0.918367326259613 0.5508365035057068 -0.006348191294819117 0.5508730411529541 0.04886239767074585 0.526226543544769 0.04747139859442716 0.024646520614624023 0.0013909990763186914
0.5714285969734192 0.9387755393981934 0.6546986699104309 -0.0018852390348911285 0.6547013521194458 0.046777576208114624 0.6356425455837249 0.04513229462771419 0.019058823585510254 0.0016452815804004345
0.5714285969734192 0.9591836929321289 0.7650216817855835 0.0016444189241155982 0.7650234699249268 0.044153183698654175 0.7517536830616 0.04061079663081172 0.013269782066345215 0.003542387067842455
0.5714285969734192 0.9795918464660645 0.8808032274246216 0.004004888702183962 0.8808123469352722 0.03952816128730774 0.8731723053741457 0.036398194736099274 0.007640063762664795 0.0031299665512084657
0.5714285969734192 1.0 1.0001698732376099 0.005050198640674353 1.0001826286315918 0.03120630979537964 1.0 0.033266196229553256 0.00018262863159179688 0.0020598864341736176
0.5918367505073547 0.0 -0.004124897066503763 6.951354589546099e-05 0.004125482868403196 0.06416946649551392 0.0 0.06376128164639475 0.004125482868403196 0.00040818484911916975
0.5918367505073547 0.020408162847161293 -0.012861456722021103 -0.000795116473454982 0.01288601104170084 0.06267160177230835 0.009970383126658199 0.06297517538183779 0.0029156282544136047 0.00030357360952944223
0.5918367505073547 0.040816325694322586 -0.021563075482845306 -0.0018348150188103318 0.021640997380018234 0.0614774227142334 0.018967950314962862 0.06150670400277972 0.002673046663403511 2.928128854632478e-05
0.5918367505073547 0.06122449040412903 -0.0302224513143301 -0.003052215091884136 0.030376184731721878 0.06053239107131958 0.02757213815827369 0.060315176825046536 0.0028040464967489243 0.00021721424627304392
0.5918367505073547 0.08163265138864517 -0.03883390501141548 -0.0044456180185079575 0.03908753767609596 0.05978435277938843 0.035385053636926414 0.05910655449417234 0.0037024840712547302 0.0006777982852160871
0.5918367505073547 0.10204081237316132 -0.04739158973097801 -0.006016219966113567 0.04777193441987038 0.05918964743614197 0.04289640776731967 0.05827736251565219 0.0048755258321762085 0.0009122849204897809
0.5918367505073547 0.12244898080825806 -0.05589066445827484 -0.007760646287351847 0.056426890194416046 0.058715492486953735 0.05001969108996391 0.05764948471465112 0.006407197564840317 0.0010660077723026185
0.5918367505073547 0.1428571343421936 -0.06432438641786575 -0.009682550095021725 0.06504904478788376 0.05833745002746582 0.05695991423821449 0.05723484609789849 0.008089128881692886 0.0011026039295673334
0.5918367505073547 0.16326530277729034 -0.07268957048654556 -0.011781157925724983 0.07363809645175934 0.05803912878036499 0.06381308327268362 0.056983090855371954 0.00982501357793808 0.0010560379249930363
0.5918367505073547 0.18367347121238708 -0.08097574859857559 -0.014051353558897972 0.08218584209680557 0.05781799554824829 0.07063333806064129 0.05691527858912945 0.011552505195140839 0.0009027169591188378
0.5918367505073547 0.20408162474632263 -0.0891801044344902 -0.016497666016221046 0.09069324284791946 0.05766525864601135 0.07753075511186122 0.05699176832950116 0.013162486255168915 0.0006734903165101919
0.5918367505073547 0.22448979318141937 -0.09729187190532684 -0.01911166124045849 0.09915121644735336 0.05759432911872864 0.0845363283152461 0.057214870573699485 0.014614887535572052 0.00037945854502915294
0.5918367505073547 0.2448979616165161 -0.10530254989862442 -0.021895671263337135 0.1075548604130745 0.05761265754699707 0.09176716687803267 0.057653303446340565 0.01578769087791443 4.0645899343494385e-05
0.5918367505073547 0.26530611515045166 -0.11319910734891891 -0.024845611304044724 0.11589366942644119 0.057727545499801636 0.09919353072862624 0.05810178095784187 0.0167001411318779 0.0003742354580402313
0.5918367505073547 0.2857142686843872 -0.12096844613552094 -0.02795449271798134 0.12415643036365509 0.057958513498306274 0.1069131146044731 0.058865649877595905 0.017243318259716034 0.0009071363792896303
0.5918367505073547 0.30612245202064514 -0.12859362363815308 -0.031215347349643707 0.132328063249588 0.058313459157943726 0.11485246943736077 0.059610442867994315 0.017475590109825134 0.0012969837100505893
0.5918367505073547 0.3265306055545807 -0.1360544115304947 -0.034625094383955 0.1403912454843521 0.058806538581848145 0.12304666960644721 0.060445208007216464 0.017344579100608826 0.0016386694253683193
0.5918367505073547 0.34693875908851624 -0.1433199644088745 -0.03816927596926689 0.14831556379795074 0.05944281816482544 0.13156442094612122 0.0614616369149685 0.016751140356063843 0.0020188187501430574
0.5918367505073547 0.36734694242477417 -0.15036307275295258 -0.04183800518512726 0.15607520937919617 0.06023034453392029 0.1402440212945938 0.06237574834022522 0.01583118736743927 0.0021454038063049297
0.5918367505073547 0.3877550959587097 -0.15713819861412048 -0.04561395198106766 0.16362471878528595 0.06116330623626709 0.14909640501117705 0.0634132544172287 0.014528319239616394 0.0022499481809616084
0.5918367505073547 0.40816324949264526 -0.16359825432300568 -0.04948306456208229 0.17091800272464752 0.06223812699317932 0.15817117615890502 0.06482515574250222 0.012746825814247131 0.0025870287493229005
0.5918367505073547 0.4285714328289032 -0.16967611014842987 -0.05341557785868645 0.17788536846637726 0.06344214081764221 0.16703020569920538 0.06575964133050442 0.010855168104171753 0.002317500512862211
0.5918367505073547 0.44897958636283875 -0.17529039084911346 -0.05738634616136551 0.1844448745250702 0.06475508213043213 0.17591058961248396 0.0670304130298853 0.008534282445907593 0.0022753308994531707
0.5918367505073547 0.4693877398967743 -0.1803334802389145 -0.06135754659771919 0.19048598408699036 0.06615519523620605 0.1843211574499607 0.06808312338654997 0.006164833903312683 0.0019279281503439133
0.5918367505073547 0.4897959232330322 -0.18467101454734802 -0.0652787834405899 0.1958690881729126 0.06760463118553162 0.19242314533805846 0.06956537791886332 0.003445938229560852 0.0019607467333317002
0.5918367505073547 0.5102040767669678 -0.18813084065914154 -0.06910129636526108 0.2004200518131256 0.06907448172569275 0.1992605306138992 0.06995986089639665 0.0011595189571380615 0.000885379170703901
0.5918367505073547 0.5306122303009033 -0.1904924213886261 -0.07274772226810455 0.20391075313091278 0.07052481174468994 0.20566934478473664 0.07134970926446917 0.0017585903406143188 0.0008248975197792247
0.5918367505073547 0.5510204434394836 -0.1914827525615692 -0.0761353075504303 0.2060636579990387 0.07191270589828491 0.2104799653787613 0.07199154335250857 0.004416301846504211 7.883745422365696e-05
0.5918367505073547 0.5714285969734192 -0.1907566338777542 -0.07916539907455444 0.20653147995471954 0.07320299744606018 0.21336225191593172 0.07264868149547579 0.006830766797065735 0.0005543159505843887
0.5918367505073547 0.5918367505073547 -0.18790647387504578 -0.08171907812356949 0.20490692555904388 0.07436677813529968 0.2143478605389595 0.07377863184852602 0.00944092869758606 0.0005881462867736581
0.5918367505073547 0.6122449040412903 -0.18244536221027374 -0.08366825431585312 0.20071543753147125 0.07538840174674988 0.21240745194673538 0.0741464366965771 0.011692017316818237 0.0012419650501727802
0.5918367505073547 0.6326530575752258 -0.17382726073265076 -0.08487801998853683 0.19344300031661987 0.07627040147781372 0.2070155368485451 0.07372623794279101 0.013572543859481812 0.0025441635350227088
0.5918367505073547 0.6530612111091614 -0.16145598888397217 -0.08521467447280884 0.1825639009475708 0.07703959941864014 0.19927021763324743 0.0746220304413319 0.01670631766319275 0.002417568977308243
0.5918367505073547 0.6734694242477417 -0.144725039601326 -0.08455683290958405 0.16761621832847595 0.07775291800498962 0.1869353300147057 0.07494130020151142 0.019319117069244385 0.002811617803478203
0.5918367505073547 0.6938775777816772 -0.1230403482913971 -0.08281832188367844 0.14831656217575073 0.07848218083381653 0.16916851616096498 0.07502591476578716 0.02085195481777191 0.0034562660680293733
0.5918367505073547 0.7142857313156128 -0.09586963057518005 -0.07995011657476425 0.1248319149017334 0.07931500673294067 0.1477016624097824 0.0760536041819096 0.02286975085735321 0.0032614025510310785
0.5918367505073547 0.7346938848495483 -0.06276828795671463 -0.07595184445381165 0.09853192418813705 0.08031189441680908 0.12124302031469346 0.07646817243537907 0.022711098194122314 0.003843721981430015
0.5918367505073547 0.7551020383834839 -0.023388981819152832 -0.07089000940322876 0.07464876025915146 0.08147776126861572 0.09150784437503819 0.07668536103334431 0.016859084367752075 0.004792400235271416
0.5918367505073547 0.7755101919174194 0.02252979204058647 -0.06488095968961716 0.06868136674165726 0.08272111415863037 0.06534867880163193 0.07775702728109365 0.00333268940448761 0.004964086877536716
0.5918367505073547 0.795918345451355 0.07519999146461487 -0.058084636926651 0.09502033144235611 0.08382320404052734 0.07090593125376701 0.07869098601942066 0.024114400148391724 0.00513221802110668
0.5918367505073547 0.8163265585899353 0.13482898473739624 -0.05068455636501312 0.14404089748859406 0.08446559309959412 0.10689668803963666 0.07993913608584408 0.03714420646429062 0.00452645701375004
0.5918367505073547 0.8367347121238708 0.20166322588920593 -0.04288172721862793 0.20617201924324036 0.08432507514953613 0.16818456923627864 0.08061252140517242 0.03798745572566986 0.003712553744363717
0.5918367505073547 0.8571428656578064 0.2759484350681305 -0.034883059561252594 0.278144508600235 0.08322596549987793 0.2420204593958855 0.08108763937106138 0.03612405061721802 0.0021383261288165506
0.5918367505073547 0.8775510191917419 0.35790666937828064 -0.026905061677098274 0.3589165210723877 0.08125185966491699 0.32483441841650007 0.08096864521083838 0.034082114696502686 0.0002832144540786119
0.5918367505073547 0.8979591727256775 0.4476330876350403 -0.0191957950592041 0.44804447889328003 0.07875755429267883 0.4181192309927939 0.07976981870231634 0.029925256967544556 0.0010122644096375033
0.5918367505073547 0.918367326259613 0.5450537800788879 -0.012053851038217545 0.5451870560646057 0.0761452317237854 0.5210875644102094 0.07667115718054777 0.02409946918487549 0.0005259254567623745
0.5918367505073547 0.9387755393981934 0.6498566269874573 -0.005823513027280569 0.6498827338218689 0.07343202829360962 0.6315592810873986 0.07191262611889844 0.01832348108291626 0.0015194021747111791
0.5918367505073547 0.9591836929321289 0.7614480257034302 -0.0008761353674344718 0.7614485621452332 0.06959483027458191 0.7479509514989855 0.06685091197495462 0.013497591018676758 0.002743918299627293
0.5918367505073547 0.9795918464660645 0.8787552118301392 0.0024326094426214695 0.8787585496902466 0.062281787395477295 0.8717607128362657 0.05896334047875406 0.006997823715209961 0.0033184469167232347
0.5918367505073547 1.0 0.9997968673706055 0.0038217816036194563 0.9998041987419128 0.04893064498901367 1.0 0.05480394554352763 0.0001958012580871582 0.0058733005545139605
0.6122449040412903 0.0 -0.0032919521909207106 -0.0004945576074533165 0.003328894264996052 0.06607264280319214 0.0 0.06879963002390861 0.003328894264996052 0.002726987220716473
0.6122449040412903 0.020408162847161293 -0.011824952438473701 -0.0014948385069146752 0.011919062584638596 0.06468623876571655 0.009453517998760937 0.06781778508752437 0.002465544268488884 0.0031315463218078154
0.6122449040412903 0.040816325694322586 -0.020321501418948174 -0.002731232438236475 0.020504219457507133 0.06359517574310303 0.01838220751801431 0.066296183005175 0.002122011035680771 0.0027010072620719666
0.6122449040412903 0.06122449040412903 -0.02877756580710411 -0.004197999369353056 0.029082149267196655 0.06274953484535217 0.026516873402786256 0.06466640737352372 0.002565275877714157 0.0019168725281715482
0.6122449040412903 0.08163265138864517 -0.03718600794672966 -0.0058915079571306705 0.03764982149004936 0.06210029125213623 0.0341088908125341 0.06328939312227368 0.0035409294068813324 0.0011891018701374462
0.6122449040412903 0.10204081237316132 -0.04554183408617973 -0.007814331911504269 0.04620738327503204 0.061615556478500366 0.041315290009033674 0.062232291098880774 0.004892092198133469 0.0006167346203804075
0.6122449040412903 0.12244898080825806 -0.053840961307287216 -0.009962823241949081 0.05475497245788574 0.061260759830474854 0.04827574067111015 0.061501352093267445 0.006479233503341675 0.00024059226279259105
0.6122449040412903 0.1428571343421936 -0.06207427754998207 -0.012338176369667053 0.0632885992527008 0.0610215961933136 0.055069335296773915 0.06102614208278656 0.008219264447689056 4.545889472962195e-06
0.6122449040412903 0.16326530277729034 -0.07024097442626953 -0.014938308857381344 0.07181189209222794 0.06088435649871826 0.06188765744037628 0.06077619500178099 0.009924232959747314 0.00010816149693727156
0.6122449040412903 0.18367347121238708 -0.07833077013492584 -0.017756391316652298 0.08031810820102692 0.06085246801376343 0.06862155506269932 0.06074629090719223 0.011696554720401764 0.00010617710657119528
0.6122449040412903 0.20408162474632263 -0.08634042739868164 -0.020791398361325264 0.08880851417779922 0.06092578172683716 0.07549322111165524 0.06086595407502652 0.013315290212631226 5.9827651810638593e-05
0.6122449040412903 0.22448979318141937 -0.09426262229681015 -0.02404441498219967 0.09728091955184937 0.06111860275268555 0.08249219023135901 0.06122713580181599 0.014788731932640076 0.0001085330491304437
0.6122449040412903 0.2448979616165161 -0.10208507627248764 -0.027503855526447296 0.1057252362370491 0.06143689155578613 0.08974025327119828 0.061781770700025565 0.01598498225212097 0.0003448791442394322
0.6122449040412903 0.26530611515045166 -0.1098003014922142 -0.03116820752620697 0.11413834989070892 0.061907172203063965 0.09726272319974899 0.06263459495415688 0.016875624656677246 0.0007274227510929154
0.6122449040412903 0.2857142686843872 -0.11739481985569 -0.03503189980983734 0.12251031398773193 0.0625389814376831 0.10504804982824326 0.06359500641865731 0.017462261021137238 0.0010560249809742073
0.6122449040412903 0.30612245202064514 -0.12485330551862717 -0.03908358886837959 0.1308276504278183 0.06335020065307617 0.1130438169567585 0.06452023627257347 0.017783835530281067 0.0011700356194973005
0.6122449040412903 0.3265306055545807 -0.1321539282798767 -0.04331447184085846 0.13907121121883392 0.06435096263885498 0.12140699664664267 0.06581985016610623 0.017664216458797455 0.0014688875272512447
0.6122449040412903 0.34693875908851624 -0.1392749845981598 -0.047713503241539 0.14722126722335815 0.06555736064910889 0.13007993121910097 0.06722783708691597 0.017141342163085938 0.0016704764378070863
0.6122449040412903 0.36734694242477417 -0.14618723094463348 -0.052264224737882614 0.15524901449680328 0.06697222590446472 0.1391029603791237 0.0689715164440155 0.01614604890346527 0.00199929053955078
0.6122449040412903 0.3877550959587097 -0.15285179018974304 -0.0569474883377552 0.16311556100845337 0.06859168410301208 0.14829836436986926 0.07078012419605256 0.014817193150520325 0.002188440093040478
0.6122449040412903 0.40816324949264526 -0.15922394394874573 -0.06174289807677269 0.17077602446079254 0.07041648030281067 0.15737313551759718 0.07219202552132607 0.013402894139289856 0.0017755452185154036
0.6122449040412903 0.4285714328289032 -0.16524171829223633 -0.06662260740995407 0.17816677689552307 0.07242992520332336 0.16682161408281326 0.0743682090723753 0.011345162987709045 0.0019382838690519405
0.6122449040412903 0.44897958636283875 -0.17083001136779785 -0.07155107706785202 0.1852092146873474 0.07461071014404297 0.17603042617464065 0.07629759212372304 0.009178787469863892 0.0016868819796800744
0.6122449040412903 0.4693877398967743 -0.17589257657527924 -0.07648960500955582 0.1918042153120041 0.07693901658058167 0.1850375652220249 0.07849253868825436 0.006766647100448608 0.0015535221076726918
0.6122449040412903 0.4897959232330322 -0.1803046464920044 -0.08138401061296463 0.19782094657421112 0.07937490940093994 0.19321555351781847 0.08010424697623252 0.004605397582054138 0.000729337575292574
0.6122449040412903 0.5102040767669678 -0.18390360474586487 -0.0861688181757927 0.2030901312828064 0.0818827748298645 0.20141432511854174 0.08291457216677667 0.0016757994890213013 0.0010317973369121658
0.6122449040412903 0.5306122303009033 -0.1864904910326004 -0.090766042470932 0.20740583539009094 0.08442491292953491 0.2079124458909035 0.08444818457136155 0.0005066096782684326 2.3271641826638767e-05
0.6122449040412903 0.5510204434394836 -0.18780170381069183 -0.0950843021273613 0.2105005979537964 0.08695125579833984 0.2137849065923691 0.08680307678408623 0.0032843053340911865 0.00014817901425361046
0.6122449040412903 0.5714285969734192 -0.18751578032970428 -0.0990031436085701 0.21204666793346405 0.08942961692810059 0.21765678089427948 0.08896846150012017 0.005610108375549316 0.00046115542798041975
0.6122449040412903 0.5918367505073547 -0.18523696064949036 -0.10239037871360779 0.21165189146995544 0.09182125329971313 0.21946573686504364 0.09120535117850304 0.007813841104507446 0.000615902121210099
0.6122449040412903 0.6122449040412903 -0.1804952621459961 -0.1050969734787941 0.20886337757110596 0.09410977363586426 0.21795047030639647 0.09225726898703575 0.009087085723876953 0.0018525046488285096
0.6122449040412903 0.6326530575752258 -0.1727467179298401 -0.10695566982030869 0.20317712426185608 0.09629487991333008 0.21512502358102797 0.0951821789381504 0.01194790005683899 0.0011127009751796813
0.6122449040412903 0.6530612111091614 -0.1613951176404953 -0.10780283808708191 0.1940871924161911 0.09839549660682678 0.20809833577108383 0.09689662708210947 0.014011144638061523 0.0014988695247173112
0.6122449040412903 0.6734694242477417 -0.14580760896205902 -0.10747722536325455 0.18113866448402405 0.10046109557151794 0.1971341862430573 0.09876199051895143 0.015995517373085022 0.001699105052566513
0.6122449040412903 0.6938775777816772 -0.1253613829612732 -0.1058448925614357 0.16406893730163574 0.10255679488182068 0.18083953510951994 0.10035021595239642 0.016770601272583008 0.0022065789294242605
0.6122449040412903 0.7142857313156128 -0.09947502613067627 -0.10281400382518768 0.14305943250656128 0.10474070906639099 0.16021568129873276 0.1021612967796326 0.017156243324279785 0.002579412286758398
0.6122449040412903 0.7346938848495483 -0.06763973087072372 -0.09835115820169449 0.11936533451080322 0.10705366730690002 0.13592530076265333 0.10435759665031435 0.01655997335910797 0.0026960706565856696
0.6122449040412903 0.7551020383834839 -0.0294490959495306 -0.09248427301645279 0.09705972671508789 0.10945439338684082 0.11015735548543931 0.10717766174554827 0.013097628951072693 0.002276731641292551
0.6122449040412903 0.7755101919174194 0.015422012656927109 -0.08531638979911804 0.08669904619455338 0.11179670691490173 0.08453060994920733 0.1091382017657757 0.0021684393286705017 0.0026585051491260364
0.6122449040412903 0.795918345451355 0.0672292411327362 -0.07701749354600906 0.10223241150379181 0.11380031704902649 0.08147092420845033 0.11133688202495576 0.020761489868164062 0.0024634350240707314
0.6122449040412903 0.8163265585899353 0.1262201964855194 -0.06780590116977692 0.1432800590991974 0.11508330702781677 0.11533266069059372 0.11277453389859202 0.02794739603996277 0.002308773129224756
0.6122449040412903 0.8367347121238708 0.1926511973142624 -0.05794540420174599 0.20117692649364471 0.11529609560966492 0.16762734556245815 0.11420596001362804 0.03354957699775696 0.0010901355960368786
0.6122449040412903 0.8571428656578064 0.26679128408432007 -0.04772443324327469 0.27102622389793396 0.11426612734794617 0.23539413324499137 0.11502012269568446 0.03563208878040314 0.0007539953477382899
0.6122449040412903 0.8775510191917419 0.34888210892677307 -0.037454888224601746 0.35088688135147095 0.11213615536689758 0.317518992043972 0.11465721470546725 0.03336790204048157 0.0025210593385696645
0.6122449040412903 0.8979591727256775 0.4390629231929779 -0.02749236859381199 0.4399228096008301 0.10933473706245422 0.41056919233274447 0.1128210212378502 0.029353618621826172 0.0034862841753959817
0.6122449040412903 0.918367326259613 0.5373102426528931 -0.018236344680190086 0.5376196503639221 0.10629937052726746 0.514070606498718 0.10860129281430247 0.023549020290374756 0.0023019222870350187
0.6122449040412903 0.9387755393981934 0.6433625817298889 -0.010137376375496387 0.6434424519538879 0.10290354490280151 0.6248359391374588 0.10316569007968905 0.018606483936309814 0.0002621451768875377
0.6122449040412903 0.9591836929321289 0.7566362619400024 -0.0036891228519380093 0.7566452622413635 0.09762749075889587 0.7446145458726885 0.09271283392047881 0.012030720710754395 0.004914656838417061
0.6122449040412903 0.9795918464660645 0.8760221600532532 0.0006165619706735015 0.8760223388671875 0.08732438087463379 0.8695670009708406 0.08385884752054215 0.006455361843109131 0.0034655333540916378
0.6122449040412903 1.0 0.9994539618492126 0.0023396145552396774 0.9994567036628723 0.06873428821563721 1.0 0.07829513588781359 0.0005432963371276855 0.009560847672176381
0.6326530575752258 0.0 -0.002356837270781398 -0.001019154442474246 0.002567753428593278 0.0681130588054657 0.0 0.07348235228080749 0.002567753428593278 0.005369293475341791
0.6326530575752258 0.020408162847161293 -0.010630994103848934 -0.0021386651787906885 0.010843981057405472 0.06686925888061523 0.009127710148368776 0.0724001645804286 0.0017162710428237915 0.005530905699813363
0.6326530575752258 0.040816325694322586 -0.01886993646621704 -0.003543906146660447 0.019199836999177933 0.06590351462364197 0.01728798354998529 0.07046078306015433 0.0019118543714284897 0.004557268436512357
0.6326530575752258 0.06122449040412903 -0.02706943266093731 -0.005234505515545607 0.027570893988013268 0.06517186760902405 0.025056598481369017 0.06858465848441123 0.002514295279979706 0.0034127908753871783
0.6326530575752258 0.08163265138864517 -0.03522319719195366 -0.007205375004559755 0.0359526202082634 0.06462991237640381 0.032415179329019786 0.0670692504772067 0.003537442535161972 0.002439338100802893
0.6326530575752258 0.10204081237316132 -0.04332613945007324 -0.009459058754146099 0.044346682727336884 0.06424829363822937 0.0395175663764596 0.06594576891999246 0.00482911616563797 0.001697475281763089
0.6326530575752258 0.12244898080825806 -0.051373206079006195 -0.011987676844000816 0.052753303200006485 0.06401211023330688 0.04630122120447159 0.06512695240526199 0.006452083587646484 0.0011148421719551077
0.6326530575752258 0.1428571343421936 -0.05935915187001228 -0.014791186898946762 0.06117424741387367 0.0638994574546814 0.05298486711158753 0.06460651798615455 0.008189380168914795 0.0007070605314731526
0.6326530575752258 0.16326530277729034 -0.06727898120880127 -0.01786692626774311 0.06961098313331604 0.06391212344169617 0.05956037283582687 0.06433223412245512 0.010050609707832336 0.00042011068075895053
0.6326530575752258 0.18367347121238708 -0.07512819021940231 -0.021210603415966034 0.0780649408698082 0.06405055522918701 0.06629427045814991 0.06430233002786637 0.011770673096179962 0.00025177479867935504
0.6326530575752258 0.20408162474632263 -0.08289860934019089 -0.02481449581682682 0.08653287589550018 0.06432980298995972 0.07309167941138744 0.06455480733504296 0.013441197574138641 0.00022500434508324063
