idx loss l2_error
649 4.834400125768491e-05 0.002175320743277206
650 4.8550939398653024e-05 0.0021756495965465413
651 4.8471194172520846e-05 0.002170511643162546
652 4.8264053599703666e-05 0.002195302485887543
653 4.798238375261903e-05 0.0022017084254870173
654 4.830267900892871e-05 0.0022195745227771638
655 4.8147224662090775e-05 0.002200879599037356
656 4.817606820934437e-05 0.0021779665934238365
657 4.809733258836432e-05 0.002184641180986893
658 4.8035357212377364e-05 0.0021836016107898114
659 4.800715371671785e-05 0.0021525411412222986
660 4.787850231527963e-05 0.0021421606804483523
661 4.7806801668336724e-05 0.0021409814469883722
662 4.7682658293208087e-05 0.0021272695958411236
663 4.750677838053736e-05 0.0021200555294951695
664 4.730883641571944e-05 0.002083983345168241
665 4.731583981984296e-05 0.0020641383362619507
666 4.713267082918559e-05 0.0020185406188515127
667 4.691962449873004e-05 0.0019313369488909288
668 4.680540876825081e-05 0.0019109783155238345
669 4.658391676675167e-05 0.0019035740088610327
670 4.644817037064238e-05 0.0019190216842337425
671 4.628503278429919e-05 0.0019363499494176551
672 4.624756859957093e-05 0.0019218056543714376
673 4.590571602405291e-05 0.0018964081578469654
674 4.5702325131154615e-05 0.001917139437094871
675 4.56185395030753e-05 0.0019053612498623135
676 4.554303784859688e-05 0.0019028055250898495
677 4.5430823070785305e-05 0.0019039264786502622
678 4.5407196333729386e-05 0.0019194892524672387
679 4.534760495207324e-05 0.0019038771520130942
680 4.51314504458172e-05 0.0019018721617864512
681 4.5112143190377894e-05 0.0018936245446449604
682 4.500386518626062e-05 0.001875484858838848
683 4.483573324319025e-05 0.0018760408415801977
684 4.476367780344696e-05 0.0018919221930128597
685 4.470186781423519e-05 0.0018908947006331563
686 4.470453158230452e-05 0.001890653986683619
687 4.456366104961396e-05 0.00187762148502323
688 4.449370618225003e-05 0.0018623955292519847
689 4.409665653563061e-05 0.001847236708727816
690 4.3894927724875915e-05 0.0018257098485799294
691 4.374445667891657e-05 0.0018087865838179568
692 4.3626834678745566e-05 0.0017886176414501187
693 4.337635861034332e-05 0.001794133028493235
694 4.3221699981230475e-05 0.001781377523023554
695 4.2896615866405024e-05 0.0017628270599632106
696 4.28331193687729e-05 0.001752404504071127
697 4.270161205191985e-05 0.001727503886201484
698 4.2713462842937265e-05 0.0017238636348384704
699 4.258405875601391e-05 0.0017056499446091251
700 4.261608471510462e-05 0.0016872333185218645
701 4.2458844274974435e-05 0.001668624531083289
702 4.231261704182937e-05 0.0016328660185914686
703 4.221029439609386e-05 0.0016137150041213495
704 4.221317430321624e-05 0.0016000901401008335
705 4.20695542825584e-05 0.0015789991204652853
706 4.1952355103915044e-05 0.0015752365309137696
707 4.181055284585427e-05 0.0015887007358855673
708 4.157650634842428e-05 0.0015715009255476853
709 4.1257150375133354e-05 0.0015810410982790768
710 4.136769794791763e-05 0.0015978149225441061
711 4.124538846314403e-05 0.0016018128913827532
712 4.111505222742144e-05 0.0016151207326246472
713 4.104666244003155e-05 0.0016014791724964898
714 4.096909906271378e-05 0.0015927872982664155
715 4.0931096076526466e-05 0.0016044048903767654
716 4.0748178143915584e-05 0.001614902228956143
717 4.063496783454509e-05 0.0016274940650566187
718 4.061386019887897e-05 0.001621706425584673
719 4.065323209741994e-05 0.0016114635071629898
720 4.068647794702645e-05 0.0016108062954478819
721 4.0558180885801455e-05 0.0016108150301396872
722 4.052555045354463e-05 0.0016141480252214835
723 4.0454717935143426e-05 0.0016174009948816193
724 4.0346005567834174e-05 0.0016041708187755628
725 4.033937815300507e-05 0.0016041842008969436
726 4.031078010100263e-05 0.0016134828384254942
727 4.0182838429059005e-05 0.0015869532239275962
728 4.0243032749336575e-05 0.001589070799879755
729 4.0312771150547854e-05 0.001589258360346386
730 4.028842114759585e-05 0.0015827404344273875
731 4.0262319627454605e-05 0.0015852285427325388
732 4.0254278933175586e-05 0.0015805518811667554
733 4.0256353828397166e-05 0.0015798444195105877
734 4.025772974560425e-05 0.00157875959263812
735 4.02173821798468e-05 0.0015741831347364094
736 4.024073542024691e-05 0.0015719728603255554
737 4.021356755682621e-05 0.001550141761254989
738 4.0110052547424495e-05 0.0015348850196544468
739 4.000500753092465e-05 0.001515044561179275
740 4.0060505723458695e-05 0.0015216897142372808
741 4.007316530469683e-05 0.0015214771958875245
742 3.982105978415687e-05 0.0014977816582716877
743 3.980261732468886e-05 0.0014865466082540448
744 3.968455595471768e-05 0.001484872955090082
745 3.9561547001650636e-05 0.0014801627867829141
746 3.932274625608086e-05 0.001497179103616506
747 3.913485301094398e-05 0.0015181975638252272
748 3.917533875742011e-05 0.001519459051720971
749 3.9046025943969065e-05 0.0015169666861788156
750 3.8790589129180274e-05 0.0015328103231759382
751 3.86549236707173e-05 0.00155876740887445
752 3.86451477068263e-05 0.0015605446000401565
753 3.8583942977331805e-05 0.0015561709251172176
754 3.856457513585045e-05 0.001563072990359135
755 3.856163201099551e-05 0.001563072990359135
756 3.856163201099551e-05 0.001563072990359135
757 3.856163201099551e-05 0.001563072990359135
758 3.856163201099551e-05 0.001563072990359135
759 3.856163201099551e-05 0.001563072990359135
760 3.856163201099551e-05 0.001563072990359135
761 3.856163201099551e-05 0.001563072990359135
