idx adam_1 adam_2 adam_3 adam_4 adam_5 adam_mean
1516 0.5957313615029922 0.6165935020007123 0.6105680664827936 0.6050057689654555 0.6043323100180573 0.6064462017940022
1517 0.5957285241697536 0.6165845871334116 0.6105563968538243 0.6049989750407114 0.6043279319608086 0.6064392830317019
1518 0.5957256894739916 0.6165756751422202 0.6105447264714593 0.6049921872339071 0.6043235555345431 0.6064323667712244
1519 0.5957228574137652 0.6165667660286633 0.6105330553426879 0.6049854055399119 0.604319180736472 0.6064254530123001
1520 0.595720027971831 0.6165578597942518 0.6105213834745463 0.6049786299535898 0.6043148075637952 0.6064185417516027
1521 0.5957172011530635 0.6165489564404841 0.6105097108741158 0.6049718604698014 0.6043104360137096 0.6064116329902348
1522 0.5957143769547613 0.6165400559688489 0.6104980375485268 0.6049650970834 0.6043060660834003 0.6064047267277874
1523 0.5957115553780152 0.6165311583808176 0.6104863635049601 0.6049583397892364 0.6043016977700454 0.6063978229646149
1524 0.5957087364189771 0.616522263677854 0.6104746887506413 0.6049515885821561 0.6042973310708151 0.6063909217000887
1525 0.5957059200659602 0.6165133718614052 0.6104630132928454 0.6049448434570003 0.6042929659828731 0.6063840229320169
1526 0.595703106327491 0.616504482932907 0.6104513371388994 0.6049381044086025 0.6042886025033719 0.6063771266622544
1527 0.5957002952009154 0.6164955968937845 0.6104396602961768 0.6049313714317991 0.6042842406294597 0.6063702328904271
1528 0.5956974866766237 0.6164867137454455 0.6104279827721042 0.6049246445214127 0.6042798803582747 0.6063633416147722
1529 0.5956946807569599 0.6164778334892891 0.6104163045741573 0.6049179236722689 0.6042755216869469 0.6063564528359244
1530 0.5956918774371244 0.6164689561266986 0.6104046257098605 0.6049112088791836 0.6042711646126008 0.6063495665530936
1531 0.5956890767175508 0.616460081659046 0.6103929461867922 0.6049045001369708 0.604266809132351 0.6063426827665421
1532 0.5956862785959821 0.6164512100876899 0.6103812660125818 0.6048977974404427 0.6042624552433047 0.6063358014760002
1533 0.5956834830639108 0.616442341413976 0.6103695851949105 0.6048911007844007 0.6042581029425633 0.6063289226799522
1534 0.5956806901251129 0.6164334756392357 0.610357903741514 0.6048844101636474 0.6042537522272181 0.6063220463793456
1535 0.5956778997764911 0.616424612764789 0.6103462216601758 0.6048777255729793 0.6042494030943525 0.6063151725737576
1536 0.5956751120125328 0.6164157527919414 0.6103345389587372 0.6048710470071889 0.6042450555410455 0.6063083012622892
1537 0.5956723268336701 0.6164068957219875 0.610322855645092 0.6048643744610638 0.6042407095643638 0.6063014324452354
1538 0.5956695442346686 0.6163980415562056 0.6103111717271863 0.604857707929389 0.604236365161372 0.6062945661217644
1539 0.5956667642156427 0.6163891902958618 0.6102994872130236 0.6048510474069433 0.6042320223291222 0.6062877022921187
1540 0.5956639867744281 0.6163803419422115 0.6102878021106591 0.6048443928885042 0.6042276810646618 0.6062808409560929
1541 0.5956612119048109 0.6163714964964938 0.6102761164282061 0.6048377443688415 0.6042233413650299 0.6062739821126765
1542 0.5956584396079989 0.616362653959935 0.6102644301738307 0.604831101842725 0.6042190032272567 0.6062671257623493
1543 0.5956556698804835 0.61635381433375 0.6102527433557576 0.604824465304919 0.6042146666483684 0.6062602719046557
1544 0.595652902718988 0.6163449776191376 0.6102410559822645 0.6048178347501826 0.6042103316253816 0.6062534205391908
1545 0.5956501381226725 0.6163361438172862 0.610229368061691 0.604811210173271 0.6042059981553042 0.606246571666045
1546 0.5956473760866057 0.6163273129293683 0.6102176796024275 0.6048045915689402 0.6042016662351385 0.606239725284496
1547 0.5956446166104997 0.6163184849565458 0.6102059906129272 0.604797978931936 0.6041973358618802 0.6062328813947577
1548 0.5956418596918364 0.6163096598999632 0.6101943011016969 0.6047913722570054 0.6041930070325159 0.6062260399966035
1549 0.5956391053261549 0.6163008377607564 0.6101826110773064 0.6047847715388881 0.6041886797440255 0.6062192010894263
1550 0.595636353513146 0.6162920185400448 0.610170920548379 0.6047781767723237 0.6041843539933822 0.6062123646734552
1551 0.5956336042490662 0.6162832022389347 0.6101592295236016 0.6047715879520432 0.6041800297775517 0.6062055307482395
1552 0.5956308575317777 0.6162743888585202 0.6101475380117177 0.6047650050727804 0.6041757070934916 0.6061986993136574
1553 0.5956281133595738 0.6162655783998813 0.6101358460215307 0.6047584281292608 0.6041713859381529 0.6061918703696799
1554 0.5956253717281819 0.6162567708640848 0.6101241535619066 0.6047518571162076 0.6041670663084806 0.6061850439157723
1555 0.5956226326367972 0.6162479662521835 0.6101124606417689 0.6047452920283408 0.6041627482014098 0.6061782199521001
1556 0.5956198960825033 0.6162391645652167 0.6101007672701041 0.6047387328603782 0.6041584316138728 0.6061713984784151
1557 0.5956171620621049 0.6162303658042133 0.6100890734559585 0.6047321796070311 0.6041541165427912 0.6061645794944199
1558 0.5956144305743071 0.6162215699701834 0.6100773792084406 0.6047256322630107 0.6041498029850797 0.6061577630002043
1559 0.5956117016154128 0.6162127770641298 0.6100656845367208 0.6047190908230229 0.6041454909376467 0.6061509489953867
1560 0.5956089751837259 0.6162039870870365 0.6100539894500332 0.6047125552817709 0.6041411803973957 0.6061441374799925
1561 0.5956062512769162 0.6161952000398766 0.6100422939576723 0.6047060256339548 0.6041368713612196 0.6061373284539279
1562 0.5956035298914882 0.6161864159236109 0.6100305980689982 0.6046995018742715 0.6041325638260067 0.6061305219168751
1563 0.5956008110260862 0.6161776347391847 0.6100189017934319 0.6046929839974129 0.6041282577886379 0.6061237178689507
1564 0.5955980946775511 0.6161688564875322 0.6100072051404621 0.6046864719980729 0.6041239532459861 0.6061169163099209
1565 0.5955953808434657 0.616160081169571 0.6099955081196359 0.6046799658709355 0.6041196501949205 0.6061101172397058
1566 0.5955926695218487 0.6161513087862082 0.6099838107405713 0.6046734656106855 0.6041153486322993 0.6061033206583226
1567 0.5955899607093121 0.6161425393383363 0.6099721130129467 0.6046669712120062 0.6041110485549755 0.6060965265655154
1568 0.5955872544041592 0.6161337728268359 0.6099604149465064 0.6046604826695728 0.6041067499597985 0.6060897349613745
1569 0.5955845506036548 0.6161250092525713 0.6099487165510635 0.604653999978063 0.6041024528436051 0.6060829458457915
1570 0.5955818493049835 0.6161162486163975 0.6099370178364931 0.6046475231321475 0.604098157203229 0.6060761592186501
1571 0.595579150506281 0.6161074909191528 0.609925318812739 0.6046410521264965 0.6040938630354973 0.6060693750800332
1572 0.5955764542043909 0.6160987361616646 0.6099136194898104 0.6046345869557755 0.6040895703372299 0.6060625934297742
1573 0.5955737603972343 0.6160899843447449 0.6099019198777837 0.6046281276146492 0.6040852791052391 0.6060558142679303
1574 0.595571069082361 0.6160812354691939 0.6098902199868044 0.6046216740977781 0.6040809893363317 0.6060490375944939
1575 0.5955683802568199 0.6160724895357993 0.609878519827083 0.6046152263998209 0.6040767010273069 0.6060422634093661
1576 0.5955656939186839 0.6160637465453325 0.6098668194089 0.6046087845154331 0.6040724141749585 0.6060354917126617
1577 0.5955630100650376 0.616055006498558 0.6098551187426036 0.6046023484392655 0.6040681287760732 0.6060287225043076
1578 0.5955603286935057 0.6160462693962184 0.6098434178386094 0.6045959181659695 0.6040638448274305 0.6060219557843467
1579 0.5955576498017955 0.6160375352390505 0.6098317167074052 0.6045894936901931 0.6040595623258048 0.6060151915528499
1580 0.5955549733869699 0.6160288040277743 0.6098200153595458 0.6045830750065811 0.6040552812679634 0.6060084298097669
1581 0.5955522994469576 0.6160200757630986 0.6098083138056543 0.6045766621097748 0.6040510016506665 0.6060016705552304
1582 0.5955496279790393 0.6160113504457171 0.6097966120564279 0.6045702549944127 0.6040467234706686 0.6059949137892531
1583 0.5955469589806559 0.6160026280763125 0.6097849101226319 0.6045638536551359 0.6040424467247167 0.6059881595118906
1584 0.5955442924495715 0.6159939086555536 0.6097732080150993 0.6045574580865757 0.6040381714095543 0.6059814077232708
1585 0.5955416283829232 0.615985192184095 0.6097615057447406 0.6045510682833664 0.6040338975219158 0.6059746584234083
1586 0.5955389667784838 0.6159764786625824 0.6097498033225307 0.6045446842401371 0.6040296250585291 0.6059679116124526
1587 0.595536307633673 0.6159677680916429 0.6097381007595222 0.604538305951516 0.6040253540161179 0.6059611672904943
1588 0.5955336509458433 0.6159590604718956 0.6097263980668344 0.6045319334121277 0.6040210843913981 0.6059544254576199
1589 0.5955309967127478 0.6159503558039436 0.6097146952556618 0.6045255666165955 0.6040168161810804 0.6059476861140058
1590 0.595528344931611 0.6159416540883784 0.6097029923372709 0.6045192055595402 0.6040125493818677 0.6059409492597336
1591 0.5955256956000833 0.6159329553257792 0.6096912893230001 0.6045128502355794 0.6040082839904583 0.60593421489498
1592 0.5955230487156652 0.6159242595167113 0.609679586224262 0.604506500639331 0.6040040200035443 0.6059274830199028
1593 0.5955204042756811 0.6159155666617278 0.6096678830525412 0.6045001567654084 0.6039997574178104 0.6059207536346338
1594 0.5955177622778433 0.6159068767613696 0.609656179819398 0.6044938186084227 0.6039954962299369 0.6059140267393941
1595 0.5955151227194535 0.6158981898161648 0.609644476536464 0.6044874861629849 0.6039912364365949 0.6059073023343324
1596 0.5955124855980723 0.6158895058266265 0.6096327732154474 0.6044811594237012 0.6039869780344541 0.6059005804196603
1597 0.5955098509112424 0.6158808247932582 0.6096210698681294 0.604474838385179 0.6039827210201735 0.6058938609955964
1598 0.5955072186562931 0.6158721467165518 0.6096093665063665 0.6044685230420218 0.6039784653904097 0.6058871440623286
1599 0.5955045888308819 0.6158634715969804 0.6095976631420912 0.6044622133888303 0.6039742111418117 0.6058804296201191
1600 0.5955019614323717 0.6158547994350114 0.6095859597873077 0.6044559094202063 0.6039699582710221 0.6058737176691839
1601 0.5954993364582685 0.6158461302310976 0.6095742564541012 0.6044496111307437 0.6039657067746795 0.605867008209778
1602 0.5954967139061256 0.615837463985678 0.6095625531546285 0.6044433185150427 0.6039614566494139 0.6058603012421777
1603 0.5954940937732918 0.61582880069918 0.6095508499011248 0.6044370315676952 0.6039572078918508 0.6058535967666285
1604 0.5954914760573765 0.6158201403720187 0.6095391467058976 0.6044307502832936 0.6039529604986104 0.6058468947834393
1605 0.5954888607557838 0.6158114830045979 0.6095274435813395 0.6044244746564287 0.6039487144663077 0.6058401952928916
1606 0.5954862478659875 0.6158028285973067 0.6095157405399102 0.6044182046816882 0.6039444697915493 0.6058334982952884
1607 0.5954836373855372 0.6157941771505238 0.6095040375941515 0.6044119403536609 0.6039402264709375 0.6058268037909622
1608 0.5954810293118017 0.6157855286646167 0.6094923347566835 0.6044056816669301 0.6039359845010683 0.60582011178022
1609 0.5954784236423519 0.6157768831399358 0.6094806320402026 0.6043994286160803 0.6039317438785353 0.6058134222634213
1610 0.5954758203746171 0.6157682405768269 0.6094689294574798 0.6043931811956934 0.6039275045999208 0.6058067352409076
1611 0.5954732195060541 0.6157596009756173 0.6094572270213671 0.6043869394003492 0.6039232666618043 0.6058000507130383
1612 0.5954706210342029 0.6157509643366259 0.6094455247447956 0.6043807032246259 0.6039190300607615 0.6057933686802024
1613 0.5954680249564499 0.6157423306601575 0.6094338226407748 0.6043744726631015 0.60391479479336 0.6057866891427688
1614 0.5954654312703361 0.6157336999465052 0.6094221207223907 0.6043682477103512 0.6039105608561601 0.6057800121011486
1615 0.5954628399733057 0.6157250721959516 0.6094104190028081 0.6043620283609483 0.6039063282457233 0.6057733375557474
1616 0.5954602510628076 0.6157164474087662 0.6093987174952743 0.6043558146094667 0.6039020969585965 0.6057666655069823
1617 0.5954576645363677 0.6157078255852072 0.6093870162131106 0.604349606450476 0.6038978669913279 0.605759995955298
1618 0.5954550803913887 0.6156992067255214 0.609375315169723 0.6043434038785472 0.6038936383404584 0.6057533289011278
1619 0.5954524986253878 0.6156905908299413 0.609363614378593 0.6043372068882468 0.6038894110025215 0.6057466643449381
1620 0.5954499192358169 0.6156819778986904 0.6093519138532864 0.6043310154741434 0.603885184974048 0.605740002287197
1621 0.5954473422201217 0.6156733679319809 0.6093402136074423 0.6043248296308013 0.6038809602515625 0.6057333427283818
1622 0.5954447675758143 0.6156647609300121 0.6093285136547885 0.6043186493527847 0.6038767368315826 0.6057266856689963
1623 0.5954421953003078 0.6156561568929695 0.6093168140091262 0.6043124746346564 0.6038725147106213 0.6057200311095362
1624 0.5954396253911045 0.6156475558210323 0.6093051146843387 0.6043063054709799 0.6038682938851881 0.6057133790505287
1625 0.5954370578456566 0.6156389577143644 0.6092934156943943 0.6043001418563132 0.6038640743517846 0.6057067294925026
1626 0.5954344926614121 0.6156303625731182 0.609281717053336 0.604293983785216 0.6038598561069095 0.6057000824359984
1627 0.5954319298358665 0.6156217703974365 0.6092700187752913 0.604287831252248 0.6038556391470532 0.6056934378815791
1628 0.5954293693664435 0.6156131811874493 0.6092583208744675 0.6042816842519639 0.6038514234687041 0.6056867958298058
1629 0.5954268112506325 0.6156045949432757 0.6092466233651552 0.6042755427789197 0.6038472090683438 0.6056801562812654
1630 0.5954242554858846 0.6155960116650248 0.6092349262617224 0.6042694068276726 0.6038429959424491 0.6056735192365508
1631 0.5954217020696463 0.6155874313527926 0.6092232295786241 0.6042632763927727 0.6038387840874895 0.605666884696265
1632 0.5954191509994059 0.6155788540066653 0.6092115333303938 0.6042571514687735 0.6038345734999341 0.6056602526610345
1633 0.5954166022725894 0.6155702796267161 0.6091998375316452 0.6042510320502273 0.6038303641762409 0.6056536231314837
1634 0.5954140558866778 0.615561708213011 0.6091881421970775 0.6042449181316836 0.6038261561128689 0.6056469961082638
1635 0.5954115118391189 0.6155531397655988 0.6091764473414693 0.6042388097076923 0.6038219493062672 0.6056403715920293
1636 0.5954089701273623 0.6155445742845237 0.609164752979683 0.6042327067728038 0.6038177437528827 0.6056337495834512
1637 0.5954064307488836 0.6155360117698162 0.6091530591266618 0.6042266093215609 0.6038135394491554 0.6056271300832156
1638 0.5954038937011127 0.6155274522214934 0.609141365797433 0.6042205173485159 0.6038093363915211 0.6056205130920151
1639 0.5954013589815235 0.6155188956395656 0.6091296730071036 0.6042144308482116 0.6038051345764133 0.6056138986105635
1640 0.5953988265875624 0.6155103420240318 0.6091179807708663 0.6042083498151927 0.603800934000255 0.6056072866395816
1641 0.595396296516677 0.6155017913748764 0.6091062891039941 0.6042022742440046 0.6037967346594683 0.6056006771798041
1642 0.5953937687663352 0.6154932436920788 0.6090945980218435 0.6041962041291908 0.60379253655047 0.6055940702319836
1643 0.595391243333968 0.6154846989756025 0.6090829075398523 0.6041901394652935 0.6037883396696718 0.6055874657968776
1644 0.5953887202170457 0.6154761572254037 0.6090712176735451 0.6041840802468544 0.6037841440134782 0.6055808638752654
1645 0.5953861994130085 0.6154676184414272 0.6090595284385232 0.6041780264684146 0.6037799495782926 0.6055742644679333
1646 0.595383680919307 0.6154590826236065 0.6090478398504756 0.604171978124515 0.603775756360512 0.6055676675756831
1647 0.5953811647333982 0.6154505497718665 0.6090361519251725 0.6041659352096952 0.6037715643565272 0.605561073199332
1648 0.5953786508527178 0.6154420198861192 0.6090244646784683 0.6041598977184953 0.6037673735627266 0.6055544813397054
1649 0.5953761392747275 0.6154334929662683 0.6090127781262973 0.6041538656454509 0.6037631839754934 0.6055478919976475
1650 0.5953736299968664 0.6154249690122057 0.6090010922846794 0.6041478389851047 0.6037589955912046 0.6055413051740122
1651 0.5953711230165833 0.6154164480238152 0.6089894071697164 0.6041418177319906 0.6037548084062337 0.6055347208696679
1652 0.5953686183313293 0.615407930000967 0.6089777227975949 0.6041358018806451 0.6037506224169505 0.6055281390854974
1653 0.5953661159385415 0.6153994149435242 0.6089660391845818 0.6041297914256077 0.6037464376197178 0.6055215598223946
1654 0.5953636158356758 0.6153909028513392 0.6089543563470282 0.6041237863614107 0.6037422540108941 0.6055149830812696
1655 0.595361118020168 0.6153823937242522 0.6089426743013692 0.6041177866825911 0.6037380715868368 0.6055084088630435
1656 0.5953586224894665 0.6153738875620962 0.6089309930641206 0.6041117923836834 0.6037338903438945 0.6055018371686522
1657 0.595356129241017 0.6153653843646932 0.6089193126518843 0.6041058034592224 0.6037297102784143 0.6054952679990462
1658 0.5953536382722566 0.615356884131854 0.608907633081341 0.6040998199037418 0.6037255313867357 0.6054887013551858
1659 0.5953511495806361 0.6153483868633813 0.6088959543692576 0.6040938417117755 0.6037213536651977 0.6054821372380497
1660 0.5953486631635889 0.6153398925590677 0.608884276532484 0.6040878688778569 0.6037171771101305 0.6054755756486256
1661 0.5953461790185638 0.6153314012186955 0.6088725995879495 0.604081901396519 0.6037130017178641 0.6054690165879183
1662 0.5953436971430004 0.615322912842036 0.608860923552671 0.6040759392622934 0.6037088274847217 0.6054624600569445
1663 0.5953412175343347 0.6153144274288552 0.6088492484437439 0.6040699824697143 0.6037046544070209 0.6054559060567339
1664 0.5953387401900145 0.6153059449789047 0.6088375742783476 0.6040640310133112 0.6037004824810778 0.6054493545883312
1665 0.5953362651074718 0.6152974654919283 0.6088259010737435 0.6040580848876183 0.6036963117032033 0.6054428056527931
1666 0.5953337922841522 0.6152889889676608 0.6088142288472767 0.6040521440871665 0.6036921420697029 0.6054362592511917
1667 0.5953313217174901 0.6152805154058267 0.608802557616374 0.6040462086064861 0.6036879735768786 0.6054297153846111
1668 0.5953288534049249 0.6152720448061428 0.608790887398545 0.6040402784401098 0.603683806221029 0.6054231740541504
1669 0.5953263873438965 0.6152635771683147 0.6087792182113804 0.6040343535825674 0.6036796399984461 0.6054166352609209
1670 0.5953239235318379 0.6152551124920382 0.6087675500725532 0.6040284340283909 0.6036754749054203 0.6054100990060481
1671 0.5953214619661911 0.6152466507770019 0.6087558829998178 0.6040225197721104 0.6036713109382358 0.6054035652906713
1672 0.5953190026443891 0.615238192022884 0.6087442170110124 0.6040166108082575 0.603667148093175 0.6053970341159436
1673 0.5953165455638673 0.6152297362293553 0.608732552124055 0.6040107071313605 0.6036629863665126 0.6053905054830301
1674 0.5953140907220652 0.6152212833960731 0.6087208883569445 0.6040048087359523 0.6036588257545227 0.6053839793931115
1675 0.5953116381164124 0.61521283352269 0.6087092257277628 0.6039989156165626 0.6036546662534729 0.6053774558473802
1676 0.5953091877443487 0.6152043866088476 0.6086975642546737 0.6039930277677215 0.6036505078596283 0.605370934847044
1677 0.595306739603305 0.6151959426541799 0.608685903955918 0.603987145183961 0.6036463505692506 0.605364416393323
1678 0.5953042936907167 0.6151875016583102 0.6086742448498224 0.6039812678598105 0.6036421943785935 0.6053579004874506
1679 0.5953018500040176 0.615179063620853 0.6086625869547898 0.6039753957897999 0.6036380392839122 0.6053513871306745
1680 0.5952994085406397 0.6151706285414176 0.6086509302893085 0.6039695289684606 0.6036338852814541 0.6053448763242562
1681 0.595296969298017 0.6151621964195997 0.608639274871941 0.6039636673903231 0.6036297323674625 0.6053383680694686
1682 0.5952945322735801 0.6151537672549883 0.6086276207213357 0.60395781104992 0.6036255805381794 0.6053318623676007
1683 0.5952920974647629 0.6151453410471648 0.6086159678562167 0.6039519599417797 0.603621429789842 0.6053253592199532
1684 0.5952896648689963 0.6151369177957002 0.6086043162953902 0.6039461140604356 0.6036172801186821 0.605318858627841
1685 0.5952872344837093 0.6151284975001569 0.6085926660577398 0.6039402734004164 0.6036131315209289 0.6053123605925903
1686 0.5952848063063371 0.6151200801600922 0.608581017162231 0.6039344379562562 0.6036089839928079 0.6053058651155448
1687 0.5952823803343066 0.6151116657750514 0.6085693696279051 0.603928607722487 0.6036048375305406 0.6052993721980582
1688 0.5952799565650507 0.6151032543445715 0.6085577234738844 0.6039227826936383 0.6036006921303437 0.6052928818414978
1689 0.5952775349959966 0.615094845868182 0.608546078719369 0.6039169628642437 0.6035965477884324 0.6052863940472447
1690 0.595275115624576 0.6150864403454049 0.6085344353836367 0.6039111482288357 0.6035924045010155 0.6052799088166939
1691 0.5952726984482174 0.6150780377757534 0.6085227934860434 0.6039053387819471 0.6035882622642995 0.6052734261512521
1692 0.5952702834643498 0.6150696381587312 0.6085111530460234 0.6038995345181103 0.6035841210744878 0.6052669460523405
1693 0.5952678706704038 0.615061241493835 0.6084995140830871 0.6038937354318606 0.60357998092778 0.6052604685213933
1694 0.595265460063803 0.6150528477805552 0.6084878766168219 0.6038879415177296 0.6035758418203697 0.6052539935598559
1695 0.5952630516419801 0.6150444570183703 0.6084762406668947 0.6038821527702533 0.6035717037484504 0.6052475211691897
1696 0.5952606454023612 0.6150360692067534 0.6084646062530434 0.6038763691839643 0.6035675667082094 0.6052410513508664
1697 0.595258241342373 0.6150276843451686 0.6084529733950873 0.6038705907533992 0.6035634306958318 0.605234584106372
1698 0.5952558394594457 0.6150193024330722 0.60844134211292 0.6038648174730925 0.603559295707498 0.6052281194372057
1699 0.595253439751003 0.6150109234699145 0.6084297124265082 0.6038590493375814 0.6035551617393865 0.6052216573448786
1700 0.595251042214473 0.6150025474551349 0.6084180843558951 0.6038532863413998 0.6035510287876715 0.6052151978309149
1701 0.5952486468472825 0.6149941743881672 0.6084064579212008 0.6038475284790858 0.6035468968485216 0.6052087408968516
1702 0.5952462536468583 0.614985804268436 0.6083948331426157 0.6038417757451767 0.6035427659181065 0.6052022865442387
1703 0.595243862610626 0.6149774370953612 0.6083832100404073 0.60383602813421 0.6035386359925881 0.6051958347746386
1704 0.5952414737360108 0.6149690728683507 0.6083715886349154 0.6038302856407245 0.6035345070681277 0.6051893855896259
1705 0.5952390870204403 0.6149607115868081 0.6083599689465525 0.6038245482592578 0.6035303791408814 0.6051829389907881
1706 0.5952367024613391 0.614952353250129 0.6083483509958063 0.6038188159843513 0.6035262522070037 0.6051764949797259
1707 0.5952343200561305 0.6149439978576993 0.6083367348032336 0.6038130888105441 0.6035221262626448 0.6051700535580504
1708 0.5952319398022429 0.6149356454089017 0.6083251203894661 0.6038073667323767 0.6035180013039506 0.6051636147273876
1709 0.5952295616970978 0.6149272959031069 0.6083135077752058 0.6038016497443893 0.6035138773270656 0.605157178489373
1710 0.5952271857381246 0.6149189493396818 0.6083018969812252 0.6037959378411262 0.6035097543281298 0.6051507448456575
1711 0.5952248119227446 0.6149106057179841 0.6082902880283674 0.6037902310171265 0.6035056323032802 0.6051443137979005
1712 0.5952224402483829 0.6149022650373639 0.6082786809375486 0.6037845292669372 0.603501511248651 0.6051378853477767
1713 0.5952200707124634 0.6148939272971669 0.6082670757297517 0.6037788325851009 0.603497391160372 0.605131459496971
1714 0.5952177033124126 0.6148855924967298 0.6082554724260292 0.6037731409661606 0.6034932720345727 0.6051250362471811
1715 0.5952153380456523 0.61487726063538 0.608243871047505 0.6037674544046636 0.6034891538673759 0.6051186156001154
1716 0.595212974909606 0.6148689317124432 0.6082322716153674 0.6037617728951561 0.6034850366549024 0.605112197557495
1717 0.5952106139017016 0.6148606057272329 0.6082206741508777 0.603756096432183 0.6034809203932711 0.6051057821210533
1718 0.5952082550193577 0.6148522826790587 0.6082090786753602 0.603750425010294 0.6034768050785982 0.6050993692925337
1719 0.5952058982600014 0.6148439625672231 0.6081974852102067 0.6037447586240358 0.6034726907069924 0.6050929590736919
1720 0.5952035436210548 0.6148356453910194 0.6081858937768787 0.6037390972679596 0.6034685772745656 0.6050865514662955
1721 0.5952011910999429 0.6148273311497369 0.6081743043968998 0.6037334409366132 0.6034644647774231 0.6050801464721232
1722 0.5951988406940882 0.6148190198426566 0.6081627170918613 0.6037277896245494 0.6034603532116674 0.6050737440929647
1723 0.5951964924009139 0.6148107114690547 0.6081511318834172 0.603722143326319 0.6034562425733984 0.6050673443306206
1724 0.5951941462178443 0.6148024060281985 0.6081395487932889 0.6037165020364749 0.6034521328587127 0.6050609471869038
1725 0.5951918021423019 0.6147941035193484 0.6081279678432565 0.6037108657495717 0.6034480240637049 0.6050545526636367
1726 0.5951894601717101 0.6147858039417605 0.6081163890551687 0.6037052344601616 0.6034439161844667 0.6050481607626536
1727 0.5951871203034916 0.6147775072946832 0.6081048124509343 0.6036996081628025 0.6034398092170846 0.6050417714857993
1728 0.5951847825350721 0.6147692135773586 0.6080932380525254 0.6036939868520488 0.6034357031576453 0.60503538483493
1729 0.5951824468638723 0.6147609227890228 0.6080816658819703 0.6036883705224584 0.6034315980022311 0.6050290008119109
1730 0.5951801132873169 0.6147526349289043 0.6080700959613665 0.6036827591685893 0.6034274937469234 0.6050226194186201
1731 0.5951777818028279 0.6147443499962266 0.6080585283128656 0.6036771527850011 0.6034233903877967 0.6050162406569435
1732 0.5951754524078297 0.6147360679902056 0.6080469629586807 0.6036715513662536 0.6034192879209255 0.605009864528779
1733 0.5951731250997452 0.6147277889100522 0.6080353999210831 0.6036659549069094 0.6034151863423824 0.6050034910360345
1734 0.5951707998759986 0.6147195127549716 0.6080238392224037 0.6036603634015292 0.6034110856482353 0.6049971201806278
1735 0.595168476734013 0.6147112395241598 0.608012280885032 0.6036547768446767 0.6034069858345513 0.6049907519644866
1736 0.5951661556712099 0.6147029692168109 0.6080007249314106 0.6036491952309164 0.603402886897391 0.6049843863895477
1737 0.5951638366850159 0.6146947018321106 0.607989171384043 0.6036436185548151 0.6033987888328188 0.6049780234577607
1738 0.5951615197728524 0.6146864373692371 0.6079776202654849 0.603638046810936 0.6033946916368904 0.6049716631710801
1739 0.5951592049321438 0.6146781758273663 0.6079660715983495 0.6036324799938502 0.6033905953056605 0.604965305531474
1740 0.595156892160315 0.6146699172056664 0.6079545254053043 0.6036269180981243 0.6033864998351848 0.604958950540919
1741 0.5951545814547868 0.6146616615032989 0.6079429817090685 0.6036213611183309 0.6033824052215107 0.6049525982013991
1742 0.595152272812987 0.6146534087194188 0.6079314405324159 0.6036158090490371 0.6033783114606882 0.6049462485149093
1743 0.5951499662323371 0.6146451588531813 0.6079199018981742 0.6036102618848185 0.6033742185487605 0.6049399014834542
1744 0.595147661710263 0.6146369119037277 0.6079083658292187 0.6036047196202478 0.6033701264817717 0.6049335571090457
1745 0.5951453592441875 0.6146286678701969 0.6078968323484798 0.603599182249897 0.6033660352557606 0.6049272153937043
1746 0.595143058831536 0.6146204267517255 0.6078853014789346 0.6035936497683457 0.6033619448667665 0.6049208763394617
1747 0.5951407604697331 0.6146121885474379 0.6078737732436131 0.603588122170168 0.6033578553108233 0.6049145399483551
1748 0.5951384641562034 0.6146039532564602 0.6078622476655899 0.6035825994499454 0.6033537665839653 0.6049082062224329
1749 0.5951361698883724 0.6145957208779065 0.6078507247679927 0.6035770816022534 0.603349678682222 0.6049018751637494
1750 0.5951338776636649 0.6145874914108918 0.6078392045739908 0.6035715686216758 0.6033455916016217 0.6048955467743691
1751 0.5951315874795057 0.6145792648545187 0.6078276871068048 0.603566060502793 0.6033415053381902 0.6048892210563626
1752 0.5951292993333219 0.6145710412078889 0.6078161723896983 0.6035605572401895 0.6033374198879502 0.6048828980118097
1753 0.5951270132225377 0.6145628204700991 0.6078046604459798 0.6035550588284493 0.6033333352469242 0.604876577642798
1754 0.5951247291445804 0.6145546026402391 0.6077931512990032 0.6035495652621593 0.6033292514111294 0.6048702599514223
1755 0.5951224470968747 0.6145463877173925 0.607781644972166 0.6035440765359059 0.6033251683765842 0.6048639449397847
1756 0.5951201670768487 0.6145381757006406 0.6077701414889072 0.6035385926442766 0.6033210861393018 0.6048576326099949
1757 0.5951178890819284 0.614529966589057 0.6077586408727066 0.6035331135818635 0.6033170046952946 0.60485132296417
1758 0.5951156131095405 0.614521760381711 0.6077471431470867 0.6035276393432577 0.6033129240405725 0.6048450160044336
1759 0.5951133391571126 0.6145135570776689 0.6077356483356104 0.6035221699230509 0.6033088441711424 0.6048387117329171
1760 0.5951110672220715 0.6145053566759855 0.6077241564618798 0.6035167053158377 0.6033047650830119 0.6048324101517573
1761 0.5951087973018473 0.6144971591757206 0.6077126675495311 0.6035112455162137 0.6033006867721826 0.604826111263099
1762 0.5951065293938644 0.6144889645759205 0.6077011816222452 0.6035057905187755 0.603296609234656 0.6048198150690923
