idx lbfgs_1 lbfgs_2 lbfgs_3 lbfgs_4 lbfgs_5 lbfgs_mean
23 0.0037336957152990344 0.2045369481571096 0.0002999322380771333 0.180679772907721 0.028249812593301185 0.08350003232230159
24 0.002494756402341306 0.12423904410498915 0.00025253057882943273 0.16945251952269932 0.025349857751056085 0.06435774167198306
25 0.0017366573452189883 0.07126433324246138 0.000190717940657514 0.1522539510247145 0.018607859435343575 0.0488107037976792
26 0.0013353572729321772 0.04354758151146228 0.00013780745685146355 0.12597617673448436 0.01189481620392058 0.03657834783593017
27 0.000978649649708555 0.02703791394663218 9.564151267436105e-05 0.05097570475773977 0.009339710418877203 0.017685524057126416
28 0.0007256094667515547 0.01394582079314815 8.469197702175544e-05 0.0230683257142945 0.006562173351001122 0.008877324260443416
29 0.0005223486698091074 0.004440797418762061 7.38929205226716e-05 0.005524760043621841 0.004671136748344721 0.0030465871602120805
30 0.0004568843492899859 0.0027497368901392458 5.440828441564497e-05 0.0029243934807545086 0.00376331021352185 0.001989746643624247
31 0.000415077516381434 0.0016444590227085733 4.7493273179193954e-05 0.001479424088774177 0.0029405674524055703 0.0013054042706897898
32 0.0003290655146279206 0.0013413674273481768 4.2117117478989864e-05 0.0009605834086678914 0.0025558532590567347 0.0010457973454359427
33 0.00020250998225041468 0.0010616030371583447 3.3890176863173754e-05 0.000699279545265861 0.0020803680034874464 0.0008155301490050482
34 0.00015643028414656385 0.0006564845221666979 2.7251092404897824e-05 0.0005362059499844024 0.0017667241766534116 0.0006286192050711948
35 0.00011649403064246425 0.0005219766214103556 2.3046926836312433e-05 0.0003698753746144494 0.0016197660224449776 0.000530231795189712
36 0.00011333490467398865 0.0003770655170747589 1.873928909018911e-05 0.0002542994705928739 0.0014082004200922302 0.00043432792030480814
37 8.926658958573492e-05 0.0002729845829414067 1.7035657658607923e-05 0.00023543432610482844 0.0010511288479825613 0.0003331700008546278
38 8.520764929390568e-05 0.00025209367797985216 1.6336277449100923e-05 0.00015047739135294345 0.0008726217862397346 0.0002753473564631074
39 8.027859836763161e-05 0.00017354219159366498 1.1722277326003905e-05 0.00012362449710915215 0.0007801299289604887 0.00023385949867138828
40 5.745481526441249e-05 0.00012371151716932945 1.1253373623158445e-05 0.00011567621948472976 0.0006765929220812822 0.00019693776952458246
41 5.2000740557609176e-05 9.847759665927787e-05 1.0576097842096206e-05 0.00011283850283832571 0.00045254814768533335 0.00014528821711652846
42 3.42407034058205e-05 7.513385435024189e-05 1.0576097842096206e-05 9.92511251156459e-05 0.0003567044685411008 0.00011518124985098106
43 2.7004955298894322e-05 4.429730631470126e-05 1.0576097842096206e-05 9.239481015548089e-05 0.0003211512344215419 9.908488080654291e-05
44 2.600625318647882e-05 3.183782655546141e-05 1.0576097842096206e-05 8.822949217255577e-05 0.00026175163026379 8.368026000407644e-05
45 2.5322718541556773e-05 3.096227689836555e-05 1.0576097842096206e-05 7.992337744473957e-05 0.00024307154217478294 7.79712025803082e-05
46 2.204819186347893e-05 2.8311831799425254e-05 1.0576097842096206e-05 7.663196927490064e-05 0.00020486813508516092 6.84872451730124e-05
47 1.8552901840982837e-05 2.461244016535923e-05 1.0576097842096206e-05 6.272428650726589e-05 0.00016708446312550622 5.671003789624208e-05
48 1.7575996090121427e-05 2.257749146144139e-05 1.0576097842096206e-05 5.732637000782208e-05 0.00013540489794731003 4.869217066975823e-05
49 1.7454322748753402e-05 2.1111792201591055e-05 1.0576097842096206e-05 5.41993041711881e-05 0.00011714508044394139 4.409731948151403e-05
50 1.7453509842501737e-05 1.8442901056472e-05 1.0576097842096206e-05 5.210872627539639e-05 8.991666475298375e-05 3.769957995389001e-05
51 1.7453509842501737e-05 1.702317419885925e-05 1.0576097842096206e-05 4.329164325936221e-05 7.329447695083157e-05 3.232778041873019e-05
52 1.7453509842501737e-05 1.5687245419456507e-05 1.0576097842096206e-05 3.420895318282118e-05 5.343510631405166e-05 2.627218252018546e-05
53 1.7453509842501737e-05 1.5045443492912066e-05 1.0576097842096206e-05 3.335781301428515e-05 4.813101445756603e-05 2.491277572987224e-05
54 1.7453509842501737e-05 1.3830969258351951e-05 1.0576097842096206e-05 3.270586475782644e-05 4.1433457363572783e-05 2.3199979812869826e-05
55 1.7453509842501737e-05 1.3074896770210201e-05 1.0576097842096206e-05 3.0971770933715235e-05 3.660078668379757e-05 2.173541241446419e-05
56 1.7453509842501737e-05 1.2156172101967814e-05 1.0576097842096206e-05 3.066813847037599e-05 3.092985291219827e-05 2.0356754233828004e-05
57 1.7453509842501737e-05 1.1184742839172913e-05 1.0576097842096206e-05 2.82832244310402e-05 2.8381105427505882e-05 1.9175736076463384e-05
58 1.7453509842501737e-05 1.0668213211309226e-05 1.0576097842096206e-05 2.5835185559383186e-05 1.9829098010866878e-05 1.6872420893231445e-05
59 1.7453509842501737e-05 1.009336493606697e-05 1.0576097842096206e-05 2.4186806373817788e-05 1.5476020517411536e-05 1.5557159902378848e-05
60 1.7453509842501737e-05 9.409347659284029e-06 1.0576097842096206e-05 2.3351002700190234e-05 1.3407496163483761e-05 1.4839490841511195e-05
61 1.7453509842501737e-05 8.945341045343453e-06 1.0576097842096206e-05 2.1978706757081948e-05 1.1378478429516114e-05 1.4066426783307891e-05
62 1.7453509842501737e-05 8.629544327578859e-06 1.0576097842096206e-05 1.937904737686619e-05 1.054880807807501e-05 1.3317401493423599e-05
63 1.7453509842501737e-05 8.310802491819034e-06 1.0576097842096206e-05 1.6384333344370042e-05 8.8990669930906e-06 1.2324762102775526e-05
64 1.7453509842501737e-05 7.986904986073943e-06 1.0576097842096206e-05 1.4940392623162558e-05 8.13638053537316e-06 1.1818657165841519e-05
65 1.7453509842501737e-05 7.802625330130704e-06 1.0576097842096206e-05 1.3201620072880467e-05 7.944349330136163e-06 1.1395640483549055e-05
66 1.7453509842501737e-05 7.64784693799422e-06 1.0576097842096206e-05 1.1933514418785129e-05 7.776175058833325e-06 1.1077428820042124e-05
67 1.7453509842501737e-05 7.416342988879718e-06 1.0576097842096206e-05 1.05097178003719e-05 7.3974276789049415e-06 1.06706192305509e-05
68 1.7453509842501737e-05 7.1782321036003586e-06 1.0576097842096206e-05 1.0065460034417152e-05 6.238905371490111e-06 1.0302441038821113e-05
69 1.7453509842501737e-05 6.960557700204696e-06 1.0576097842096206e-05 9.591005528861515e-06 5.929930716019194e-06 1.010222032593667e-05
70 1.7453509842501737e-05 6.6992202816701025e-06 1.0576097842096206e-05 8.950917838274395e-06 5.774223079291194e-06 9.890793776766727e-06
71 1.7453509842501737e-05 6.389849538926301e-06 1.0576097842096206e-05 8.813664207455806e-06 5.7734490055270996e-06 9.80131408730143e-06
72 1.7453509842501737e-05 6.207368130480503e-06 1.0576097842096206e-05 8.283313323220844e-06 5.7734490055270996e-06 9.658747628765277e-06
73 1.7453509842501737e-05 6.160936538634814e-06 1.0576097842096206e-05 7.79277883137631e-06 5.7734490055270996e-06 9.551354412027235e-06
74 1.7453509842501737e-05 6.139196976627388e-06 1.0576097842096206e-05 7.513442343535341e-06 5.7734490055270996e-06 9.491139202057556e-06
75 1.7453509842501737e-05 6.132858842794209e-06 1.0576097842096206e-05 7.358352895952689e-06 5.7734490055270996e-06 9.458853685774388e-06
76 1.7453509842501737e-05 6.130528874610446e-06 1.0576097842096206e-05 6.7465991722735526e-06 5.7734490055270996e-06 9.336036947401807e-06
77 1.7453509842501737e-05 6.129756806016968e-06 1.0576097842096206e-05 6.455488394889383e-06 5.7734490055270996e-06 9.277660378206279e-06
78 1.7453509842501737e-05 5.430075963505452e-06 1.0576097842096206e-05 6.237996244004013e-06 5.7734490055270996e-06 9.094225779526903e-06
79 1.7453509842501737e-05 4.67583304567224e-06 1.0576097842096206e-05 5.857636899522989e-06 5.7734490055270996e-06 8.867305327064055e-06
80 1.7453509842501737e-05 3.9107011575910625e-06 1.0576097842096206e-05 5.4245565636878464e-06 5.7734490055270996e-06 8.62766288228079e-06
81 1.7453509842501737e-05 3.6630909785965723e-06 1.0576097842096206e-05 5.168651175970591e-06 5.7734490055270996e-06 8.52695976893844e-06
82 1.7453509842501737e-05 3.4611705960149853e-06 1.0576097842096206e-05 4.661833518230246e-06 5.7734490055270996e-06 8.385212160874056e-06
83 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 4.457724028877918e-06 5.7734490055270996e-06 8.342893947294123e-06
84 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 4.4515755008406035e-06 5.7734490055270996e-06 8.34166424168666e-06
85 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 4.450848795681018e-06 5.7734490055270996e-06 8.341518900654743e-06
86 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 4.450053296208549e-06 5.7734490055270996e-06 8.34135980076025e-06
87 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 4.1542045836071415e-06 5.7734490055270996e-06 8.282190058239969e-06
88 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.964732554053389e-06 5.7734490055270996e-06 8.244295652329219e-06
89 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.964180184929942e-06 5.7734490055270996e-06 8.244185178504528e-06
90 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
91 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
92 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
93 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
94 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
95 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
96 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
97 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
98 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
99 1.7453509842501737e-05 3.4536890174676523e-06 1.0576097842096206e-05 3.8927811753831895e-06 5.7734490055270996e-06 8.229905376595178e-06
