idx lbfgs_1 lbfgs_2 lbfgs_3 lbfgs_4 lbfgs_5 lbfgs_mean
64 0.5860830280390814 0.5854941327423075 0.587751836048571 0.5877278977850378 0.5865206240664779 0.586715503736295
65 0.5860663934756519 0.5854855764685901 0.5877257531229597 0.5876929218547473 0.5865137530684524 0.5866968795980803
66 0.5860506130343359 0.5854834809356347 0.5877079917165667 0.5876671387710833 0.5865107093008443 0.586683986751693
67 0.5860261784864933 0.5854817517306995 0.5876862943450891 0.5876521591528656 0.5865055511570316 0.5866703869744357
68 0.5860078714406588 0.5854806738980248 0.5876534866482541 0.5876204948858735 0.5864973272910122 0.5866519708327647
69 0.5859973853186312 0.5854798555792562 0.587630662678597 0.5875752825564947 0.5864916530397319 0.5866349678345422
70 0.5859884897582424 0.5854779624792019 0.5876006886519586 0.5875421909411098 0.5864886557015473 0.5866195975064119
71 0.5859814491802117 0.5854770741997105 0.5875373081213412 0.5875204727841103 0.5864865993894658 0.586600580734968
72 0.5859755528420543 0.5854761333887847 0.5874587413571537 0.5875027313158625 0.5864824858192831 0.5865791289446277
73 0.585971069121627 0.5854747050494814 0.58742120093484 0.5874785519294348 0.5864817076266368 0.586565446932404
74 0.5859628250462892 0.585474354039015 0.5873504773086701 0.5874588244485109 0.586481009952469 0.5865454981589908
75 0.5859537161577879 0.585473802651395 0.5872473863753681 0.5874445312828102 0.5864796986737308 0.5865198270282184
76 0.5859381511540629 0.5854719656291131 0.587150799204544 0.5874274128691735 0.5864789615209933 0.5864934580755774
77 0.5859226105816279 0.5854709217745281 0.5870616620170412 0.5874079998019555 0.5864781760352408 0.5864682740420787
78 0.5859070625106362 0.5854699727018028 0.5869571290490576 0.5873698111662443 0.5864773074641199 0.5864362565783721
79 0.5858954582250016 0.5854679521937791 0.5868305079926935 0.587360589681422 0.5864760565410448 0.5864061129267883
80 0.5858911342801431 0.5854648510359248 0.5867643679784718 0.5873495959548405 0.5864752646623222 0.5863890427823405
81 0.5858818217789257 0.5854608832829031 0.5867082472824833 0.5873399317623479 0.5864749835347165 0.5863731735282753
82 0.5858753321539593 0.5854568010223077 0.5866726533905321 0.5873322957614525 0.5864739130752296 0.5863621990806962
83 0.5858722083411122 0.5854528374779403 0.5866312582468005 0.5873248071066953 0.5864729703970875 0.5863508163139273
84 0.585866861467508 0.5854470725052666 0.5865955147381782 0.5873089893665662 0.5864712004346031 0.5863379277024244
85 0.5858529524511368 0.5854441701346887 0.5865289591590508 0.5872962705079924 0.5864705491140595 0.5863185802733856
86 0.5858416591763153 0.5854401235468223 0.5864362549188862 0.587283119000448 0.5864692612219442 0.5862940835728832
87 0.5858285729151514 0.5854329916131941 0.5863818202767404 0.5872771547899 0.5864666289165814 0.5862774337023134
88 0.5858189699488103 0.585419121378917 0.5863284185206183 0.5872679544645021 0.5864632001858899 0.5862595328997475
89 0.5858128219084034 0.5854068093751809 0.5862882480594835 0.5872624568717294 0.5864532729796119 0.5862447218388819
90 0.5857954236117582 0.5854034268843166 0.5862601333596348 0.5872461468010683 0.5864450082111621 0.586230027773588
91 0.5857832988015687 0.5853976073804613 0.5862476209804719 0.5872375859706903 0.586442262124016 0.5862216750514417
92 0.5857700054754544 0.5853905113073978 0.5862354883771189 0.5872220851003149 0.5864392365439846 0.5862114653608541
93 0.5857557143380004 0.5853842402254663 0.5862209594280635 0.5872061783474303 0.5864344675915896 0.58620031198611
94 0.5857438785837014 0.585379967004874 0.5862002290509198 0.5871941058445377 0.5864245473587334 0.5861885455685533
95 0.5857320511783048 0.5853767761535446 0.5861707729199066 0.5871835640269084 0.5864104279154834 0.5861747184388296
96 0.585721874913563 0.5853731616924384 0.5861559440225041 0.5871678287602643 0.5863942112031952 0.586162604118393
97 0.5857086373580912 0.5853706463962127 0.5861294867854825 0.5871575753312831 0.5863829167991512 0.5861498525340442
98 0.5856887241160507 0.5853688877136685 0.5860613115664637 0.587147711223238 0.5863701123199551 0.5861273493878751
99 0.5856684809596826 0.5853669601371242 0.5859941303648625 0.587140197597898 0.5863535078963757 0.5861046553911885
